sentence,logit,prediction,sentiment_score
"Crypto Exchange CoinField Launches XRP Validator, Teases New Ecosystem",[0.17571405 0.0660399  0.75824606],neutral,0.10967414
Samsung Pay Teams Up With RippleNet Member Finablr,[0.5161484  0.02087229 0.46297935],positive,0.4952761
"Price Analysis 04/10: BTC, ETH, XRP, BCH, LTC, EOS, BNB, BSV, XLM, LEO",[0.0215664  0.01677998 0.9616536 ],neutral,0.0047864225
"Altcoins See Mild Gains While Bitcoin Hovers Around $8,100",[0.67895967 0.23458032 0.08646002],positive,0.44437933
Pantera Capital Leads $5M Seed Round of Decentralized Derivatives Startup,[0.06646246 0.00359783 0.9299396 ],neutral,0.06286463
"Price Analysis 02/10: BTC, ETH, XRP, BCH, LTC, EOS, BNB, BSV, XLM, LEO",[0.02133684 0.01751922 0.961144  ],neutral,0.0038176216
"Following New Partnership, BitPay Adds Support for XRP",[0.59358346 0.01065208 0.3957644 ],positive,0.5829314
Ripple-Backed Web Monetization Platform Coil Now Supports XRP,[0.04198766 0.00555673 0.9524556 ],neutral,0.03643094
"Price Analysis 30/09: BTC, ETH, XRP, BCH, LTC, EOS, BNB, BSV, XLM, LEO",[0.0227058  0.01775248 0.9595417 ],neutral,0.004953321
Ripple Acquires Crypto Trading Firm to Expand Into Iceland,[0.7533894  0.01325526 0.23335528],positive,0.7401342
Is XRP a Security? We May Never Know,[0.0256991 0.0687426 0.9055582],neutral,-0.0430435
"Crypto Markets Turn Green Following Tough Week, BTC Price Above $8,000",[0.5342651  0.31436935 0.15136555],positive,0.21989575
"Price Analysis 27/09: BTC, ETH, XRP, BCH, LTC, EOS, BNB, BSV, XLM, LEO",[0.02383511 0.01854205 0.9576229 ],neutral,0.0052930526
Ripple’s Xpring Acquires Payment Platform Logos Network to Pursue DeFi,[0.09709198 0.0071128  0.8957952 ],neutral,0.08997919
Ripple Exec: Libra’s Major Flaw Is That It’s a ‘Walled Garden’,[0.04069998 0.32915124 0.6301487 ],neutral,-0.28845125
"Price Analysis 25/09: BTC, ETH, XRP, BCH, LTC, EOS, BNB, BSV, XLM, LEO",[0.02349579 0.01734804 0.95915616],neutral,0.006147744
"Tuesday Shows Bloodbath for Altcoins, Up to 34% Losses on Top 20 Coins",[0.06938984 0.9081609  0.02244921],negative,-0.8387711
"Major Coins Trading Sideways, Bitcoin Deepens Under $10,000",[0.05006442 0.854588   0.09534765],negative,-0.8045235
"Price Analysis 23/09: BTC, ETH, XRP, BCH, LTC, EOS, BNB, BSV, XLM, ADA",[0.02468405 0.01863948 0.9566765 ],neutral,0.0060445685
"Price Analysis 20/09: BTC, ETH, XRP, BCH, LTC, EOS, BNB, BSV, XLM, ADA",[0.02408441 0.01800539 0.9579102 ],neutral,0.00607902
Ripple Avoids XRP Question as It Moves to Dismiss Securities Lawsuit,[0.0380905  0.07114384 0.8907656 ],neutral,-0.03305333
"After Dip of $500, Bitcoin Price Back to Trading Sideways at $10,200",[0.32722795 0.38086158 0.29191053],negative,-0.05363363
"Price Analysis 18/09: BTC, ETH, XRP, BCH, LTC, EOS, BNB, BSV, XLM, ADA",[0.02437004 0.01848081 0.9571491 ],neutral,0.005889233
"Altcoins Continue Explosive Bull Run While Bitcoin Stalls at $10,200",[0.04809773 0.87766254 0.07423972],negative,-0.8295648
"Bitcoin Addresses Worth $100,000 or More Hits All-Time High",[0.5547751  0.12455048 0.32067436],positive,0.43022463
"Price Analysis 16/09: BTC, ETH, XRP, BCH, LTC, BNB, EOS, BSV, XMR, ADA",[0.02451861 0.01940596 0.9560755 ],neutral,0.005112659
"XRP Fork Unlikely to Succeed, Ripple Continues to Face Angry Investors",[0.01279475 0.95303    0.0341753 ],negative,-0.94023526
"Bitcoin Hovers Over $10,300 as Top Altcoins See Mixed Movements",[0.26993206 0.6170678  0.11300009],negative,-0.34713575
Major BTC ATM Network Garners $1.5 Million From Xpring and New VC Fund,[0.8745624  0.00732718 0.11811037],positive,0.8672352
Friday the 13th: Crypto Markets Red as Bitcoin Price Slips Below $10.3K,[0.01541219 0.96543026 0.01915758],negative,-0.95001805
Ripple CEO to CNN: ‘We Are the Most Interested Party’ in XRP’s Success,[0.11414206 0.00553415 0.88032377],neutral,0.10860792
"Major Coins Report Mixed Signals, ETC Sees Modest Gains Following Hard Fork",[0.2937236  0.57418036 0.13209605],negative,-0.28045675
"Price Analysis 11/09: BTC, ETH, XRP, BCH, LTC, BNB, EOS, BSV, XMR, ADA",[0.02485145 0.0200075  0.955141  ],neutral,0.0048439484
"Price Analysis 09/09: BTC, ETH, XRP, BCH, LTC, BNB, EOS, BSV, XMR, ADA",[0.02425331 0.02053957 0.9552071 ],neutral,0.003713742
"Apple Hint, XRP Dump, Mystery $1 Billion Transfer: Hodler’s Digest, Sept. 2–8",[0.02106668 0.01665191 0.96228135],neutral,0.004414767
"Coinbase, Ripple Leave Top 10 of LinkedIn's ‘Hottest’ Startups List",[0.39046437 0.08541751 0.5241181 ],neutral,0.30504686
"Price Analysis 06/09: BTC, ETH, XRP, BCH, LTC, BNB, EOS, BSV, XMR, XLM",[0.0234537  0.01886196 0.95768434],neutral,0.004591733
PNC Bank Using Ripple XCurrent — Is Interest in Blockchain Rising?,[0.54148424 0.06496658 0.39354917],positive,0.47651765
‘Unleash the Utility!’ — XRP Users Petition Ripple to Sell More Tokens,[0.10845759 0.31868014 0.57286227],neutral,-0.21022254
"Price Analysis 04/09: BTC, ETH, XRP, BCH, LTC, BNB, EOS, BSV, XMR, XLM",[0.02350164 0.01996446 0.9565339 ],neutral,0.0035371725
Ripple Hires Congressional Assistant as Government Relations Manager,[0.06049069 0.5104782  0.42903104],negative,-0.4499875
Bitcoin Price Continues to Eye $11K as Most Altcoins See Minor Gains,[0.05812825 0.7877384  0.15413338],negative,-0.72961015
Ripple Transfers 500 Million XRP From Its Escrow Wallet,[0.04727939 0.0136863  0.93903434],neutral,0.033593085
"Price Analysis 02/09: BTC, ETH, XRP, BCH, LTC, BNB, EOS, BSV, XLM, XMR",[0.02376777 0.02245842 0.95377386],neutral,0.0013093557
"Price Analysis 31/08: BTC, ETH, XRP, BCH, LTC, BNB, EOS, BSV, XLM, ADA",[0.02494324 0.0169306  0.9581261 ],neutral,0.008012643
"Bitcoin Price Stable, Altcoins Send Mixed Signals After Fresh Gains",[0.05270465 0.8481384  0.09915692],negative,-0.79543376
SBI Holdings’ Subsidiary to Pay Shareholders Dividends in XRP,[0.03889625 0.00913659 0.9519672 ],neutral,0.029759657
US Banking Giant PNC Starts Using RippleNet for Cross-Border Payments,[0.3123895  0.01147354 0.676137  ],neutral,0.30091596
"Price Analysis 28/08: BTC, ETH, XRP, BCH, LTC, BNB, EOS, BSV, XLM, XMR",[0.02528271 0.01950624 0.95521104],neutral,0.0057764705
XRP Community Is Threatening a ‘Takeover’ if Ripple Execs Keep Dumping,[0.0408669  0.7689479  0.19018522],negative,-0.728081
"Price Analysis 26/08: BTC, ETH, XRP, BCH, LTC, BNB, EOS, BSV, XMR, XLM",[0.02493143 0.01729745 0.9577712 ],neutral,0.007633973
"Crypto Industry Direly Needs Specialized Education, Says Ripple Exec",[0.05783384 0.2969764  0.64518976],neutral,-0.23914254
"Bitcoin Price Breaks $10,100 as Top Altcoins See Green",[0.08301324 0.7891791  0.12780775],negative,-0.70616585
Bitcoin Price Fights to Hold $10K Support While Altcoins See Drops,[0.2963275  0.41745105 0.28622144],negative,-0.12112355
"Bitcoin Hovers Around $10,130 as Altcoins Suffer Minor Losses",[0.04904205 0.88062763 0.07033025],negative,-0.8315856
"Price Analysis 23/08: BTC, ETH, XRP, BCH, LTC, BNB, EOS, BSV, XMR, XLM",[0.02444942 0.01753259 0.958018  ],neutral,0.0069168303
Xendpay Joins RippleNet to Expand Global Money Transfer Services,[0.8029915  0.00714276 0.1898658 ],positive,0.7958487
"Binance to Launch US Platform Soon, Helped by a Little-Known Partner",[0.47752553 0.02175745 0.50071704],neutral,0.45576808
"Price Analysis 21/08: BTC, ETH, XRP, BCH, LTC, BNB, EOS, BSV, XMR, XLM",[0.02431149 0.01688363 0.9588049 ],neutral,0.0074278656
"Price Analysis 19/08: BTC, ETH, XRP, BCH, LTC, BNB, EOS, BSV, XMR, XLM",[0.0239927  0.01676947 0.9592379 ],neutral,0.0072232243
"Bitcoin Fights to Hold at $10,150 as US Stock Market Sees Minor Uptrend",[0.26324636 0.6003205  0.13643311],negative,-0.33707416
"A Different Look at Crypto Market and Top Assets, How Dominated Is It?",[0.03696881 0.01562914 0.9474021 ],neutral,0.021339674
"Price Analysis 17/08: BTC, ETH, XRP, BCH, LTC, BNB, EOS, BSV, XMR, XLM",[0.0246303  0.01787951 0.9574902 ],neutral,0.006750796
Crypto Market Sends Mixed Signals as Ether and Bitcoin Price See Green,[0.01642535 0.94937295 0.0342016 ],negative,-0.9329476
Crypto Mining Company CoinMine Secures $2.5 Million in Seed Round,[0.7036021  0.01191844 0.28447947],positive,0.69168365
Ripple’s Xpring Gives $265 Million in XRP to Content Platform Coil,[0.15004347 0.008403   0.8415535 ],neutral,0.14164047
"XRP Could Fall 20%, Says Trader Accusing Ripple of Manipulating Market",[0.01344377 0.9752539  0.01130243],negative,-0.9618101
"Price Analysis 14/08: BTC, ETH, XRP, BCH, LTC, BNB, EOS, BSV, XMR, XLM",[0.02456739 0.01720259 0.95823   ],neutral,0.007364804
"SEC Is Bringing ‘Thor’s Hammer’ Against Ripple, Warns Tone Vays",[0.14788401 0.4870397  0.3650763 ],negative,-0.33915567
Disgruntled Investor Appeals to US SEC Guidelines in Class Action Suit Against Ripple,[0.03660804 0.841007   0.12238502],negative,-0.80439895
XRP Price Crashes by 40% on Beaxy Exchange After Coordinated Sell-Off,[0.0212326  0.9668979  0.01186943],negative,-0.9456653
"Price Analysis 12/08: BTC, ETH, XRP, BCH, LTC, BNB, EOS, BSV, XMR, XLM",[0.02422499 0.01720103 0.95857394],neutral,0.007023953
South Korean Holding Company Uses Ripple Fork to Develop Donations Platform,[0.03550634 0.00789519 0.95659846],neutral,0.027611151
"Price Analysis 09/08: BTC, ETH, XRP, BCH, LTC, BNB, EOS, BSV, XMR, XLM",[0.02428705 0.01898821 0.9567247 ],neutral,0.0052988324
Ripple CEO: MoneyGram Using XRP a Bigger Deal Than Facebook’s Libra,[0.25538698 0.03290939 0.71170366],neutral,0.22247759
"Bitcoin Stuck Hovering Around $11,700, Major Altcoins See Red",[0.04212902 0.7871117  0.17075936],negative,-0.74498266
"FedNow — US Federal Reserve Payment Tool a Threat to Banks, Not Crypto",[0.04763167 0.42138723 0.53098106],neutral,-0.37375557
"Price Analysis 07/08: BTC, ETH, XRP, BCH, LTC, BNB, EOS, BSV, XMR, XLM",[0.02377504 0.01848038 0.9577446 ],neutral,0.0052946582
"Bitcoin Breaks $12,000 Before Plunging, Crypto Markets Turn Downward",[0.03529697 0.8022073  0.16249569],negative,-0.7669103
"Major Coins Report Mixed Signals, Bitcoin Hovers Around $11,700",[0.03387794 0.9085672  0.05755489],negative,-0.8746893
Bitcoin Price Flash Crashes by $700 in Minutes Back Below $12K,[0.0196418  0.95055544 0.02980273],negative,-0.9309136
"Price Analysis 05/08: BTC, ETH, XRP, LTC, BCH, BNB, EOS, BSV, XLM, XMR",[0.02406182 0.01901973 0.9569184 ],neutral,0.0050420836
"Bitcoin Nears $11,000 Mark While Altcoins See Mixed Results",[0.03155236 0.9254355  0.04301223],negative,-0.8938831
Exchange OKEx Launches Data Analytics Platform for Derivatives Trading,[0.13212837 0.00673018 0.86114144],neutral,0.12539819
"Bitcoin Price Holds $10,000 as Top Cryptos See Mixed Movements",[0.06026691 0.77481997 0.16491315],negative,-0.71455306
"Price Analysis 02/08: BTC, ETH, XRP, LTC, BCH, BNB, EOS, BSV, XLM, ADA",[0.02421414 0.01824108 0.95754474],neutral,0.0059730597
Behind Ripple’s Regulation Call: ‘Do Not Paint Us With a Broad Brush’,[0.03857697 0.0672856  0.89413744],neutral,-0.028708633
Grayscale to Conduct One of Largest Single Day Crypto Transfers,[0.1252235  0.00715086 0.86762565],neutral,0.118072644
"Price Analysis 31/07: BTC, ETH, XRP, LTC, BCH, BNB, EOS, BSV, XLM, ADA",[0.02418804 0.01793202 0.95787996],neutral,0.0062560253
"Token Burning, Explained",[0.06326512 0.05556496 0.8811699 ],neutral,0.0077001564
"Tezos Rallies Following Coinbase Announcement, Major Tokens Up Slightly",[0.4447586  0.30151635 0.25372508],positive,0.14324224
"Price Analysis 30/07: BTC, ETH, XRP, LTC, BCH, BNB, EOS, BSV, XLM, ADA",[0.02365302 0.0176309  0.95871603],neutral,0.0060221124
Chile-Based Remittance and Payment Firm CurrencyBird Joins RippleNet,[0.0939678  0.01066067 0.89537156],neutral,0.08330714
"Price Analysis 29/07: BTC, ETH, XRP, LTC, BCH, BNB, EOS, BSV, XLM, ADA",[0.02435627 0.01816351 0.95748025],neutral,0.006192757
"Crypto Markets See Mild Fluctuations, BTC Holds $9,500",[0.0310954  0.0560353  0.91286933],neutral,-0.024939902
Open Letter From Ripple Asks US Gov’t For Fair Crypto Regulation,[0.19060813 0.1229976  0.6863943 ],neutral,0.06761053
"Price Analysis 28/07: BTC, ETH, XRP, LTC, BCH, BNB, EOS, BSV, XLM, ADA",[0.02443172 0.01801921 0.9575491 ],neutral,0.00641251
"Bitcoin Falls Under $9,600 as Most Altcoins See Major Losses",[0.03515983 0.8993618  0.06547836],negative,-0.86420196
"Price Analysis 27/07: BTC, ETH, XRP, LTC, BCH, BNB, EOS, BSV, XLM, ADA",[0.02493605 0.01816959 0.9568944 ],neutral,0.0067664664
SWIFT Vs. Ripple — The Importance of Speed in Cross-Border Payments,[0.53487784 0.09787765 0.36724454],positive,0.4370002
"Price Analysis 26/07: BTC, ETH, XRP, LTC, BCH, BNB, EOS, BSV, XLM, ADA",[0.02485578 0.0176536  0.9574906 ],neutral,0.0072021764
Croatian Post Launches Pilot Program for Crypto-to-Fiat Exchange,[0.4309549  0.00934089 0.55970424],neutral,0.42161402
Ripple CEO Brad Garlinghouse Concerned About Effects of Facebook's Libra,[0.02846594 0.89172643 0.07980754],negative,-0.8632605
Ripple Sold Over $250 Million in XRP in the Second Quarter of 2019,[0.06017816 0.00454956 0.93527234],neutral,0.055628594
"Price Analysis 24/07: BTC, ETH, XRP, LTC, BCH, BNB, EOS, BSV, XLM, TRX",[0.02321107 0.01911864 0.95767033],neutral,0.0040924326
Bitcoin Not Moved for at Least Five Years Is at an All-Time High,[0.11890909 0.13425903 0.74683183],neutral,-0.015349939
"Price Analysis 22/07: BTC, ETH, XRP, LTC, BCH, BNB, EOS, BSV, TRX, XLM",[0.02327062 0.01755534 0.95917404],neutral,0.005715281
SWIFT Catching Up to Ripple in Speed After Instant Remittance Trial,[0.35000482 0.02941873 0.6205765 ],neutral,0.3205861
Bank of America Files Patent for Settlement System Citing ‘Ripple’,[0.0847913  0.50941104 0.40579763],negative,-0.42461973
"Major Coins Trading Sideways With Moderate Losses, Bitcoin Near $10,400",[0.03160597 0.8749272  0.09346683],negative,-0.84332126
"Bitcoin Approaches $11,000 With All Top 20 in Green",[0.1391669  0.02266597 0.83816713],neutral,0.116500944
"Price Analysis 19/07: BTC, ETH, XRP, LTC, BCH, BNB, EOS, BSV, TRX, XLM",[0.02305519 0.01694186 0.9600029 ],neutral,0.006113326
"Major Crypto Markets Report Mixed Signals, Gold Slightly Fell",[0.016723   0.94489354 0.0383835 ],negative,-0.92817056
"Major Coins in the Green, Bitcoin Hovers Over $10,000",[0.2198155  0.10222828 0.6779563 ],neutral,0.117587216
Major Altcoins Rally as Bitcoin Sees Slight Gains,[0.2886334  0.54062814 0.17073843],negative,-0.25199473
"Price Analysis 17/07: BTC, ETH, XRP, LTC, BCH, EOS, BNB, BSV, XLM, TRX",[0.02346472 0.0187913  0.95774406],neutral,0.0046734214
"Bitcoin Dips Below $10,000 for the Second Time in July",[0.03406293 0.94600546 0.01993152],negative,-0.91194254
"Bitpoint Reveals Amounts Stolen, Pledging to Reimburse Users in Crypto",[0.03045393 0.8339747  0.13557136],negative,-0.8035208
"Price Analysis 15/07: BTC, ETH, XRP, LTC, BCH, EOS, BNB, BSV, TRX, XLM",[0.02318722 0.01715957 0.9596532 ],neutral,0.00602765
"Bitcoin Falls Under $10,400 as Major Altcoins See Double-Digit Losses",[0.14557758 0.77497345 0.07944901],negative,-0.62939584
"Bitcoin Falls under $11,450 as US Stock Market Sees Minor Downturn",[0.02450687 0.9492711  0.02622205],negative,-0.9247642
"Price Analysis 12/07: BTC, ETH, XRP, LTC, BCH, EOS, BNB, BSV, TRX, XLM",[0.02332514 0.01759484 0.95908004],neutral,0.0057302974
"Crypto Markets Continue Trading in Red, Oil Reports Losses",[0.09614173 0.09145954 0.8123988 ],neutral,0.0046821907
"Crypto Markets See Sharp Drop, Gold Is on the Rise",[0.03833532 0.83632684 0.12533785],negative,-0.7979915
"Price Analysis 10/07: BTC, ETH, XRP, BCH, LTC, EOS, BNB, BSV, TRX, ADA",[0.02309169 0.0187187  0.9581896 ],neutral,0.0043729898
"Bitcoin Breaks $12,500 as US Stock Market Sees Minor Downturn",[0.0222703  0.94758105 0.03014869],negative,-0.92531073
"Price Analysis 08/07: BTC, ETH, XRP, LTC, BCH, EOS, BNB, BSV, TRX, ADA",[0.02296411 0.0191625  0.9578734 ],neutral,0.0038016122
"Bitcoin Below $11,400 as Top Cryptos Trade Sideways",[0.02452895 0.92162067 0.05385036],negative,-0.8970917
"Bitcoin Approaches  $11,500 as Top Cryptos See Gains",[0.5397537  0.14893442 0.31131184],positive,0.39081925
"Top Crypto Markets Report Losses, Bitcoin Hovers Around $11,000",[0.01344943 0.95887375 0.02767685],negative,-0.9454243
"Price Analysis 05/07: BTC, ETH, XRP, LTC,  BCH, EOS, BNB, BSV, TRX, ADA",[0.02273216 0.01894823 0.95831966],neutral,0.0037839357
"Cryptocurrency Market Trades Sideways as Bitcoin Hovers Shy of $12,000",[0.02147446 0.9466664  0.03185911],negative,-0.92519194
Ripple Incubator Xpring Announces $500 Million Invested in XRP Projects,[0.30409172 0.01284156 0.68306667],neutral,0.29125017
"Price Analysis 03/07: BTC, ETH, XRP, BCH, LTC,  EOS, BNB, BSV, TRX, ADA",[0.02277416 0.01931064 0.9579152 ],neutral,0.0034635179
"Bitcoin Falls Under $10,800 as US Stock Market Sees Minor Downturn",[0.02320131 0.95079106 0.02600757],negative,-0.9275898
Operator of Newly Launched Binance US Appoints Former Ripple Exec as New CEO,[0.07500042 0.20846838 0.71653116],neutral,-0.13346796
"Bitcoin Price Drops Under $10,000 as Downtrend Continues",[0.03804298 0.9322537  0.0297034 ],negative,-0.89421076
"Price Analysis 01/07: BTC, ETH, XRP, BCH, LTC,  EOS, BNB, BSV, ADA, TRX",[0.02189782 0.0190106  0.95909154],neutral,0.0028872248
"Bitcoin Near $11,000 as Marked Corrects Downward",[0.15342309 0.5804234  0.26615348],negative,-0.42700034
"XRP, Libra and Visa to Fight It Out for Cross-Border Remittance Crown",[0.03608031 0.82633173 0.13758792],negative,-0.79025143
"Bitcoin Hover Over $11,800 as Top Cryptos See Gains",[0.43844262 0.25685713 0.3047003 ],positive,0.18158549
"Crypto Markets Are Green Across the Board as Bitcoin Crosses $12,000",[0.56672907 0.21265681 0.22061409],positive,0.35407227
"Price Analysis 28/06: BTC, ETH, XRP, BCH, LTC,  EOS, BNB, BSV, ADA, TRX",[0.02274073 0.01750337 0.9597559 ],neutral,0.0052373596
Exit Scam? Dublin-Based Exchange Bitsane Vanishes With Users’ Funds,[0.03172769 0.8463911  0.12188128],negative,-0.8146634
"Bitcoin Falls Under $10,800 as US Stock Market Sees Minor Uptrend",[0.2365712  0.7071014  0.05632741],negative,-0.4705302
Regtech Startup Coinfirm to Investigate XRP's Compliance With AML Provisions,[0.08963653 0.05391162 0.85645187],neutral,0.035724908
"Singaporean Exchange Bitrue Gets Hacked, Losing $5 Million in XRP, Cardano",[0.010263   0.9717157  0.01802132],negative,-0.96145266
Imgur Receives $20M From Ex-Ripple CTO’s Payments Startup,[0.03080223 0.00770818 0.96148956],neutral,0.023094045
"Price Analysis 26/06: BTC, ETH, XRP, BCH, LTC,  EOS, BNB, BSV, ADA, TRX",[0.02299118 0.01689881 0.96011   ],neutral,0.006092375
"Bitcoin Breaks $13,000 As Rally Continues",[0.5846376  0.25917235 0.15619005],positive,0.32546523
"Price Analysis 24/06: BTC, ETH, XRP, LTC, BCH, EOS, BNB, BSV, TRX, ADA",[0.02369398 0.01761485 0.9586912 ],neutral,0.00607913
"Bitcoin Falls Under $10,700 as Top Cryptos See Mixed Movements",[0.12131329 0.79597074 0.08271603],negative,-0.67465746
"Price Analysis 22/06: BTC, ETH, XRP, LTC, BCH, EOS, BNB, BSV, XLM, ADA",[0.02469307 0.01693952 0.9583674 ],neutral,0.0077535454
ETH Hits 10-Month High as Crypto Markets See Solid Green,[0.867424   0.06632514 0.06625091],positive,0.8010989
Ripple CEO: Bitcoin and XRP Aren’t Competitors — I’m Long BTC,[0.06143465 0.01773691 0.92082846],neutral,0.04369774
"Bitcoin Breaks $9,300 as US Stock Market Sees Minor Uptrend",[0.29133233 0.6381302  0.0705375 ],negative,-0.34679785
"BTC, ETH, XRP, LTC, BCH, EOS, BNB, BSV, XLM, ADA: Price Analysis 19/06",[0.02961519 0.00813204 0.9622528 ],neutral,0.021483144
Philippine Government Tech Department Signs Deal With Blockchain Firm,[0.72402495 0.10594258 0.17003244],positive,0.61808234
"Bitcoin Holds $9,100 Support While Top 20 Coins Trade Sideways",[0.08253141 0.06941659 0.84805197],neutral,0.013114825
Visa Set to Join the Expanding Field of Blockchain-Based International Payment Providers,[0.7317788  0.00649293 0.26172826],positive,0.7252859
Big Four Auditing Firm PwC Releases Cryptocurrency Auditing Software,[0.02012688 0.03089396 0.9489792 ],neutral,-0.010767084
"Bitcoin Falls Near $9,000 as US Stock Market Sees Gains",[0.26962197 0.579937   0.15044105],negative,-0.310315
Ripple to Invest Up to $50M in MoneyGram Following New Partnership,[0.18614332 0.00583167 0.80802494],neutral,0.18031165
"BTC, ETH, XRP, LTC, BCH, EOS, BNB, BSV, XLM, ADA: Price Analysis 17/06",[0.0284628  0.00930607 0.96223116],neutral,0.019156724
"Bitcoin Breaks $9,300 as US Stock Market Sees Minor Downturn",[0.02100594 0.9491885  0.0298056 ],negative,-0.92818254
"Bitcoin Worth Over $9,200 as Top Cryptos See Growth",[0.34200537 0.04183516 0.6161595 ],neutral,0.3001702
US Residents Will Lose Access to Many Altcoins on Binance Starting in September,[0.01052224 0.963842   0.02563582],negative,-0.9533197
"BTC, ETH, XRP, LTC, BCH, EOS, BNB, BSV, XLM, ADA: Price Analysis 14/06",[0.02908583 0.00838736 0.9625268 ],neutral,0.020698465
"Bitcoin Worth Over $8,400 as Most Top Altcoins See Losses",[0.0426643  0.06187683 0.89545894],neutral,-0.019212529
"Crypto Markets Trade Sideways, Major Stock Indexes Close With Minor Gains",[0.04971725 0.72223675 0.22804604],negative,-0.6725195
GateHub Releases PSA on Phishing Scam Targeting Its Ripple Wallet Users,[0.05071563 0.47141203 0.47787225],neutral,-0.4206964
"Major Cryptocurrencies in The Green as Bitcoin Rallies Over $8,100",[0.65178865 0.23531988 0.11289145],positive,0.41646877
"BTC, ETH, XRP, LTC, BCH, EOS, BNB, BSV, XLM, ADA: Price Analysis 12/06",[0.02816053 0.00845212 0.96338737],neutral,0.01970841
"Bitcoin Briefly Breaks $8,000 as US Stock Market Sees Slight losses",[0.09136273 0.8313138  0.07732341],negative,-0.7399511
"Bitcoin Fails to Hold $8K as Cryptos Trade Sideways, Stocks Tumble After Recent Surge",[0.01073125 0.9685707  0.02069807],negative,-0.9578395
"BTC, ETH, XRP, LTC, BCH, EOS, BNB, BSV, XLM, ADA: Price Analysis 10/06",[0.02776366 0.00965688 0.9625795 ],neutral,0.01810678
"Ripple Launches Office in Brazil, Targets Further Expansion Across Latin America",[0.2650033  0.00577449 0.72922224],neutral,0.2592288
"Bitcoin Recovers to Trade Above $8,000, Gold Market Reports Losses",[0.8599965  0.08824786 0.05175565],positive,0.77174866
"Top 5 Crypto Performers: ATOM, LTC, BSV, BNB, XRP",[0.05927985 0.00753271 0.9331875 ],neutral,0.051747143
"Hodler’s Digest, June 3–9: Top Stories, Price Movements, Quotes and FUD of the Week",[0.03685631 0.01899205 0.94415164],neutral,0.017864259
Bitcoin Price Dips Back Under $8K as Top Cryptos See Moderate Losses,[0.11696134 0.8066848  0.07635389],negative,-0.68972343
"BTC, ETH, XRP, LTC, BCH, EOS, BNB, BSV, XLM, TRX: Price Analysis 07/06",[0.02613688 0.0112036  0.9626595 ],neutral,0.014933282
Thailand’s Largest Commercial Bank Retracts Tweet Indicating Plans to Use Ripple’s XRP,[0.20341569 0.02786187 0.7687224 ],neutral,0.17555383
Report: Nearly $10 Million in XRP Stolen in GateHub Hack,[0.06450358 0.01399696 0.9214995 ],neutral,0.050506625
Major Coins See Red Following Reports That FOMO Fueled May’s Rally,[0.06530213 0.54287744 0.39182052],negative,-0.4775753
New Malware Campaign Spreads Trojans Through Clone Crypto Trading Website,[0.02931068 0.05014936 0.9205399 ],neutral,-0.020838682
"BTC, ETH, XRP, BCH, LTC, EOS, BNB, BSV, XLM, TRX: Price Analysis 05/06",[0.02612138 0.01181567 0.96206295],neutral,0.014305715
"Bitcoin Holds Over $7,800 as US Stock Market Sees Minor Uptrend",[0.4290939  0.46419454 0.10671162],negative,-0.03510064
Ripple Promises Higher Degree of Accuracy in XRP Volume and Sales Reporting,[0.8031115  0.00982534 0.18706316],positive,0.79328614
"Bitcoin Drops Below $8K, Stocks See Volatility Amid Global Trade Tensions",[0.04897089 0.89600515 0.05502399],negative,-0.8470343
"Bitcoin, Ethereum, Ripple, Bitcoin Cash, Litecoin, EOS, Binance Coin, Bitcoin SV, Stellar, Tron: Price Analysis June 3",[0.03026866 0.00963893 0.9600924 ],neutral,0.020629723
"Bitcoin Continues to See Negative Corrections After Breaking $9,000, US Stocks Tumble",[0.01820508 0.9585161  0.02327879],negative,-0.940311
"Bitcoin Price Approaches $8,600 as Top Cryptos See Slight Gains",[0.4816156  0.3043024  0.21408206],positive,0.17731321
"Crypto Markets Show Signs of Recovery, While Oil Prices Slump",[0.7760329  0.15371172 0.07025531],positive,0.6223212
"Bitcoin, Ethereum, Ripple, Bitcoin Cash, EOS, Litecoin, Binance Coin, Bitcoin SV, Stellar, Cardano: Price Analysis May 31",[0.02404355 0.01784847 0.95810795],neutral,0.0061950814
Bitcoin and Top Altcoins See Losses as US Stock Market Sees Slight Uptrend,[0.01023861 0.9756699  0.01409148],negative,-0.96543133
SBI Ripple Asia to Trial Store Settlement Service for XRP-Powered Payments App MoneyTap,[0.45270392 0.01106753 0.53622854],neutral,0.44163638
"Most Major Coins See Red as Market Corrects Downward, Gold in the Green",[0.09040584 0.5002866  0.4093076 ],negative,-0.40988076
Coinbase Now Supports Cryptocurrency Token EOS,[0.02689527 0.01047765 0.9626271 ],neutral,0.016417624
Former Goldman Sachs Exec Leaves Blockchain.Com for Ripple,[0.04102944 0.17209888 0.78687173],neutral,-0.13106944
"Bitcoin, Ethereum, Ripple, Bitcoin Cash, Litecoin, EOS, Binance Coin, Stellar, Cardano, TRON: Price Analysis May 29",[0.021565   0.01927675 0.95915824],neutral,0.002288252
Bitcoin and US Stock Market Both See Minor Losses,[0.0371903  0.89237547 0.07043428],negative,-0.85518515
Top Coins Are Trading Sideways While Oil Reports Mixed Signals,[0.05325088 0.82392985 0.12281923],negative,-0.770679
"Bitcoin, Ethereum, Ripple, Bitcoin Cash, Litecoin, EOS, Binance Coin, Stellar, Cardano, TRON: Price Analysis May 27",[0.02186664 0.02030053 0.9578328 ],neutral,0.0015661139
