sentence,logit,prediction,sentiment_score
Salonen added that data shows producers ' pulp inventories in North America are declining . ',[0.01326633 0.9690508  0.01768291],negative,-0.9557845
The Elcoteq group recently announced that the last three months of the previous year brought to it a major loss of more than half a billion kroons ( EUR 32 mln ) for the fifth quarter running .,[0.01281736 0.969115   0.01806774],negative,-0.95629764
"For the current year , Raute expects its net sales to increase and the operating result -- to be positive .",[0.9553703  0.01882162 0.0258081 ],positive,0.9365487
"Turnover surged to EUR61 .8 m from EUR47 .6 m due to increasing service demand , especially in the third quarter , and the overall growth of its business .",[0.95043784 0.02532985 0.0242324 ],positive,0.925108
"As a result , the company currently anticipates net sales to increase and the operating result to be positive .",[0.95389503 0.01920012 0.02690486],positive,0.9346949
"Asimilar agreement was signed between China Mobile Ltd. ( SEHK : 0941 and NYSE : CHL ) , the largest mobile carrier , and theGPS and social networking service provider , promoting GyPSii service before Beijing 2008 Olympic Games , according to thelatest news .",[0.91619676 0.00977193 0.07403131],positive,0.9064248
"`` UPM 's deliveries increased during the third quarter by 4 percent , and the efficiency of operations improved , '' Chief Executive Jussi Pesonen said .",[0.95984054 0.01705239 0.02310706],positive,0.9427881
"Global sports equipment maker Amer Sports Corp. , whose brands include Atomic , Salomon and Wilson , saw a 64 percent increase in third-quarter net profit to EURO 47.4 million $ 65 million on strong sales and cost cuts .",[0.95432216 0.02194266 0.02373517],positive,0.9323795
"Due to rapid expansion , the market share of Tallink in terms of passenger carriage through Tallinna Sadam Port of Tallinn totaled 55 percent in November against 45.7 percent in November 2005 .",[0.92294914 0.04640463 0.0306462 ],positive,0.8765445
"Finnish industrial investor Panostaja Oyj OMX Helsinki : PNAAS OMX Helsinki : PNABS said on Friday 11 July that it has signed a deal to acquire the entire share capital of Kospa Oy , the manufacturer of waste disposal equipment .",[0.83161634 0.01142505 0.15695857],positive,0.82019126
"Stora Enso R shares rose 1.20 pct to 11.84 eur , UPM-Kymmene was also dragged higher , rising 1.68 pct to 17.56 eur and M-Real B added 2.38 pct to 4.30 eur .",[0.94947547 0.02292577 0.02759882],positive,0.9265497
Cash Flow from Operations for the most recent quarter also reached a eight year low .,[0.00795374 0.97562927 0.01641697],negative,-0.9676755
Both loans will be used to finance strategic investments such as shopping center redevelopment projects and refinancing of maturing debt .,[0.5833205  0.00923787 0.40744168],positive,0.5740826
"The stock price rose 70.0 ores or 0.9 % to close at SEK77 .65 , ending a two-day streak of losses .",[0.94515896 0.02886582 0.02597521],positive,0.91629314
"Earnings per share ( EPS ) amounted to EUR0 .98 , up from the loss of EUR0 .02 .",[0.9564366  0.0217402  0.02182313],positive,0.9346964
"Earnings per share ( EPS ) were EUR0 .03 , up from the loss of EUR0 .083 .",[0.95752406 0.02189764 0.02057835],positive,0.93562645
"Operating profit totalled EUR 0.4 mn , up from an operating loss of EUR 0.8 mn year-on-year .",[0.955693   0.02404154 0.02026548],positive,0.9316515
"Operating profit totalled EUR 7.0 mn , up from a loss of EUR 4.0 mn in the second quarter of 2009 .",[0.9554137  0.02469176 0.01989441],positive,0.93072194
Operating result including non-recurring items rose to EUR 146mn from a loss of EUR 267mn in 2009 .,[0.95781285 0.0216707  0.02051649],positive,0.93614215
"Tiimari , the Finnish retailer , reported to have geenrated quarterly revenues totalling EUR 1.3 mn in the 4th quarter 2009 , up from EUR 0.3 mn loss in 2008 .",[0.949817   0.03151499 0.01866794],positive,0.918302
"Earnings per share EPS amounted to EUR0 .03 , up from the loss of EUR0 .08 .",[0.95770556 0.02172101 0.02057341],positive,0.93598455
"Operating profit totalled EUR 5.8 mn , up from a loss of EUR 1.7 mn in the fourth quarter of 2009 .",[0.95569927 0.02385616 0.02044467],positive,0.9318431
"Operating profit was EUR 0.6 mn , up from a loss of EUR 19mn a year earlier .",[0.95672    0.02152416 0.02175584],positive,0.93519586
The investments and operational changes enable additional optimisation of the working hours and thereby further cost savings of some 7 % -9 % .,[0.93093294 0.01026596 0.05880111],positive,0.920667
"Okmetic 's products are based on high-tech expertise that generates added value for customers , innovative product development and an extremely efficient production process .",[0.7267981  0.0069075  0.26629442],positive,0.7198906
"9 September 2010 - Finnish stationery and gift retailer Tiimari HEL : TII1V said today its net sales rose by 2 % year-on-year to EUR5 .7 m in August 2010 , driven by growth in Finland , while demand in the Baltics remained weak .",[0.8213086  0.15956625 0.01912521],positive,0.6617423
"By 14:29 CET on Monday , shares in Bavarian Nordic had climbed 1.21 % to DKK250 on the stock exchange in Copenhagen after having lost 7.41 % in the past month .",[0.9536919  0.02244215 0.0238659 ],positive,0.93124974
"For example , net sales increased by 5.9 % from the first quarter , and EBITDA increased from a negative EUR 0.2 mn in the first quarter of 2009 .",[0.9576825  0.01956392 0.02275359],positive,0.9381186
"Mobile phone sales rose 25 % to 5.87 billion euros , while enterprise solution sales dropped 39 % to 186 million euros .",[0.5450681  0.42441556 0.03051635],positive,0.12065253
RISING costs have forced packaging producer Huhtamaki to axe 90 jobs at its Hampshire manufacturing plant .,[0.00834819 0.9710943  0.02055755],negative,-0.96274614
"`` However , the rapidly increasing costs and the strengthening of the euro were challenging for the whole industry , and they impacted on our results . ''",[0.00919101 0.960509   0.03030004],negative,-0.95131797
"At this growth rate , paying off the national debt will be extremely painful .",[0.01138551 0.9556337  0.03298078],negative,-0.9442482
Operating loss increased to EUR 17mn from a loss of EUR 10.8 mn in 2005 .,[0.07244442 0.9132068  0.01434876],negative,-0.8407624
"The payment of 2.779 million litas in interest on a long-term loan provided by Ragutis ' majority shareholder , Estonia 's A. Le Coq , also added to the losses .",[0.020172   0.956925   0.02290309],negative,-0.936753
"At the moment , Valio is not worried , but if the ban continues for long , it may become quite a problem .",[0.01683871 0.9312774  0.05188385],negative,-0.91443866
Sponda will record a profit from the sale of 8.5 mln euro ($ 12.4 mln).,[0.74292326 0.00896834 0.24810842],positive,0.7339549
"Cencorp estimates that its net sales in the last quarter will be as earlier stated , EUR4 .3 m to EUR5 .0 m , and operating profit (EBIT)is estimated to be positive .",[0.9216468  0.01074526 0.06760789],positive,0.91090155
`` Our customer has been satisfied with Basware Invoice Automation solution and extends the implementation to new geographies .,[0.9418474  0.01114317 0.04700941],positive,0.93070424
Repeats sees 2008 EBITA above 18 pct of sales .,[0.95021886 0.02019467 0.02958646],positive,0.9300242
` By separating side businesses we will be able to faster expand and develop Tapro retail network .,[0.8457896  0.00648188 0.14772853],positive,0.8393077
"` Our strategic cooperation with Rentakran brings us new customers and already-working relationships with the authorities of the new territories , ' said Jarmo Laasanen , a senior manager at Cramo .",[0.9491705  0.01499924 0.03583029],positive,0.9341712
"`` After the share purchase is completed , financing will also be provided to expand Latvia 's broadband infrastructure and to develop new areas of business , including acquisitions of other companies . ''",[0.76173985 0.0075016  0.23075855],positive,0.75423825
"`` In terms of profitability and earnings 2007 was the best year in our history , '' Chief Executive Veli-Matti Mattila said .",[0.9543605  0.01956895 0.02607055],positive,0.93479156
`` The Government has had a very professional approach in assessing the offer .,[0.8743474  0.01146988 0.11418269],positive,0.8628775
"`` The margarine business has been put into good shape in the last two years , making it a natural addition to Bunge , which is looking to leverage its position in the Central and Northern European markets , '' Raisio CEO Matti Rihko said in a statement .",[0.950432   0.01361056 0.03595741],positive,0.93682146
`` This is a win for all OEMs targeting to develop WiMAX products .,[0.9436063  0.01307337 0.04332028],positive,0.93053293
"A portion , $ 12.5 million , will be recorded as part of its winnings in a prior patent dispute with Finnish phone maker Nokia Oyj .",[0.09076896 0.01945784 0.8897732 ],neutral,0.071311116
"Finnish electronics manufacturing services company Elcoteq signing a cooperation agreement with a Japanese mobile phone manufacturer , bypasses Elcoteq Tallinn , says Jan Kotka , CEO of Elcoteq Tallinn .",[0.90732914 0.0684608  0.02421009],positive,0.8388683
"According to A-Rehu 's Managing Director , Jouko Lahtinen , the project will stabilise costs and improve supply security .",[0.95153415 0.01396459 0.03450122],positive,0.93756956
"According to CEO Matti Karppinen , Frozen Foods posted a good result in 2010 , as it did in 2009 .",[0.95612484 0.02085714 0.02301808],positive,0.9352677
"According to Viking Line 's Managing Director , Nils-Erik Eklund , the company 's Board of Directors is very satisfied with Viking Line 's performance .",[0.9472749  0.01616925 0.03655589],positive,0.9311057
Actions to improve operational efficiency and adjust operations are expected to deliver annualised permanent cost savings of around EUR 4.5 million and will be effected mostly during the first half of 2010 .,[0.9399049  0.01264264 0.04745246],positive,0.9272623
"At the same time , sales development in Russia was boosted by the opening of Stockmann Nevsky Centre in St Petersburg .",[0.95014685 0.01165269 0.03820048],positive,0.93849415
"Benefon , a wireless and GPS technology company , will supply Karputer with its TWIG navigation platform , a GPS satellite navigation and voice guidance service .",[0.41688123 0.00695516 0.5761636 ],neutral,0.4099261
"Biohit and VWR have been in close cooperation for a number of years in the US , where Biohit is one of VWR 's focus suppliers .",[0.8787739  0.00959983 0.11162627],positive,0.8691741
Combining this deep domain expertise with our Application Service Management ASM and outsourcing service offerings has now proved to be a winning combination .,[0.943544   0.01244241 0.04401354],positive,0.93110156
Demand was brisk as expected and order levels have remained high .,[0.9489585  0.03291258 0.01812891],positive,0.9160459
"During the past decade it has gradually divested noncore assets and bought several sports equipment makers , including California-based Fitness Products International and Sparks , Nevada-based ATEC , a leading maker of baseball and softball pitching machines .",[0.17428029 0.01039407 0.8153257 ],neutral,0.16388622
Espoon kaupunki awarded contracts for personal care products .,[0.94183075 0.02004235 0.03812693],positive,0.9217884
"Exports accounted for 65.4 % of net sales , representing an all time record for the company .",[0.94348115 0.02038045 0.03613845],positive,0.9231007
Finland 's Poyry Energy has won a contract to advise builders of a new cogeneration power plant in Lithuania 's second-biggest city of Kaunas and to supervise the construction process .,[0.9337965  0.01266794 0.05353558],positive,0.9211286
"Finnish construction company YIT Oyj said on November 13 , 2007 it won a 70 mln euro $ 102.8 mln contract to construct the new office building for local property company Tapiola Real Estate Oy .",[0.9262913  0.01317664 0.06053212],positive,0.91311467
"In 2006 , Kone received an order from Aker Yards to supply 43 customised elevators for the very first Genesis cruise ship which is scheduled to be completed in 2009 .",[0.8360867  0.00690771 0.15700565],positive,0.829179
"In addition to fireplace exports , demand for lining stone has exceeded the level of the earlier part of the year and will continue to be clearly brisker for the remainder of the year .",[0.9488915  0.02849054 0.02261787],positive,0.920401
Kalmar has been awarded a new 5-year contract to supply its Rough Terrain Container Handler RTCH .,[0.95320857 0.01419127 0.03260019],positive,0.9390173
Major Order in India Comptel Corporation has received a significant long-term order for mediation and provisioning solutions being used by a leading operator in India .,[0.9506737  0.0179516  0.03137469],positive,0.9327221
Managing Director Kari Inkinen says that Sponda 's leasing operations developed highly favourably .,[0.95365447 0.01916655 0.02717901],positive,0.93448794
Net cash flow from operations is expected to remain positive .,[0.9438848  0.01910389 0.03701137],positive,0.9247809
"Of the price , Kesko 's share is 10 mln euro $ 15.5 mln and it will recognize a gain of 4.0 mln euro $ 6.2 mln on the disposal which will be included in the result for the second quarter of 2008 .",[0.6535117  0.00926855 0.3372198 ],positive,0.6442432
Olvi has posted a strong set of figures for the first six months of this year .,[0.9498371  0.01979358 0.03036923],positive,0.9300435
Operating profit improved by 27 % to EUR 579.8 mn from EUR 457.2 mn in 2006 .,[0.9541494  0.02647888 0.01937161],positive,0.92767054
Our standardised services have met with a positive reception among our customers as well as at Itella .,[0.94756174 0.01350027 0.03893789],positive,0.93406147
Performance in the second half of 2009 exceeded expectations .,[0.9525323  0.02893707 0.0185307 ],positive,0.9235952
Ponsse projects the forest machine markets to improve more than expected in 2010 from the previous year .,[0.9566647  0.01740193 0.02593339],positive,0.93926275
"Ragutis , which is based in Lithuania 's second-largest city Kaunas , boosted its sales last year 22.3 per cent to 36.4 million liters .",[0.9560332  0.0170461  0.02692076],positive,0.9389871
"Raisio 's bid to buy Glisten is a `` win-win '' deal for both companies , the chairman of the UK snacks firm told just-food today 10 February .",[0.63180435 0.01308942 0.35510626],positive,0.6187149
Stora Enso owns 43 percent of Bergvik and earns therefore SEK 1.5 bn on the value appreciation .,[0.06576455 0.01239787 0.9218376 ],neutral,0.053366672
Talvivaara also maintains its assumption of turning cash flow positive before the year end .,[0.94574994 0.01840828 0.03584177],positive,0.92734164
"Thanksto improvements in demand and the adjustments we have made , theutilization rates of Cramo 's fleet have substantiallyimproved . ''",[0.9387353  0.03248486 0.02877985],positive,0.9062505
The acquisition is expected to improve access to chrome ore resources in Turkey .,[0.9422511  0.00983498 0.04791395],positive,0.9324161
The aim is an annual improvement in Ruukki Construction 's operating profit of more than EUR 3 million USD 4.1 m starting in 2009 .,[0.95565903 0.01488417 0.02945672],positive,0.94077486
"The company estimates that the trend in demand for sports equipment will be steady in 2006 , '' Amer 's report said .",[0.91510624 0.01279124 0.07210248],positive,0.902315
The estimated synergy benefits are at least EUR7m annually .,[0.6349235  0.00805224 0.35702422],positive,0.6268713
The Group 's business is balanced by its broad portfolio of sports and presence in all major markets .,[0.34840935 0.00697809 0.6446125 ],neutral,0.34143126
The objective of the planned measures is to achieve significant savings in the next few years .,[0.9061749  0.00998986 0.08383521],positive,0.89618504
The rebuilds are designed to improve the machines ' performance and product quality .,[0.93392885 0.0107678  0.05530334],positive,0.92316103
"The transaction will have a positive impact of around EUR2m on earnings , which Ruukki will recognize during the fourth quarter of this year .",[0.943447   0.01404222 0.04251072],positive,0.9294048
"When the situation normalises , the company will be able to increase the amount of residential units for sale in St Petersburg and Moscow , in particular .",[0.93123794 0.00986806 0.05889399],positive,0.92136985
"` This is a repeat order to follow successfully installed 159 elevators in the same Delhi metro system , ' Kone spokeswoman told Thomson Financial News .",[0.901496   0.01356556 0.08493845],positive,0.88793045
"`` Our customers now have the chance to make bookings for all the services they want at one location , '' said Mikko Tuomainen , in-charge of Finnair 's Internet ( sales ) .",[0.7650909  0.00833716 0.22657199],positive,0.75675374
`` Stonesoft sees great promise in the future of IPv6 .,[0.91666883 0.00983048 0.07350065],positive,0.90683836
`` The combined activities will create value for shareholders and be good for our employees and customers .,[0.880777   0.0083873  0.11083562],positive,0.8723897
`` The trend in the sports and leisure markets was favorable in the first months of the year .,[0.95558906 0.01840931 0.02600156],positive,0.93717974
"`` We continued actively to focus R&D and to position our offering away from point solutions towards dynamic end-to-end solutions , '' Ervio stated .",[0.9236117  0.01274561 0.0636427 ],positive,0.9108661
16 February 2011 - Finnish industrial machinery company Metso Oyj ( HEL : MEO1V ) said today it will deliver minerals processing equipment and basic engineering to Canadian miner Northland Resources ( OSL : NAUR ) ( TSE : NAU ) .,[0.71192294 0.00891147 0.2791656 ],positive,0.70301145
27 January 2011 - Finnish IT solutions provider Affecto Oyj ( HEL : AFE1V ) said today it has won a EUR1 .2 m ( USD1 .6 m ) contract from state-owned Lithuanian Social Insurance Institution ( SODRA ) .,[0.94841444 0.01993534 0.03165024],positive,0.9284791
"According to Finnish pension insurance company Varma , Varma was the recipient of over two thirds of the revenue of the earnings-related pension cover that was under competitive tendering in Finland .",[0.18855558 0.00973717 0.80170727],neutral,0.1788184
Finnish construction group Lemmink+ñinen has been awarded two road building contracts by the Lithuanian transport administration .,[0.9402775  0.01369314 0.04602936],positive,0.92658436
"Finnish construction group YIT has been awarded a contract to install heating , air conditioning and cooling systems to the new head office of the automobile association ADAC in Munich in Germany .",[0.9380391  0.01503274 0.04692817],positive,0.92300636
"Finnish flexible packaging manufacturer Suominen Corporation reports net sales of EUR 54.5 mn in the first quarter of 2008 , compared with EUR 54.3 mn a year earlier .",[0.8037348  0.1778136  0.01845157],positive,0.6259212
Finnish forest machinery manufacturer Ponsse has agreed with Volvo on the start of cooperation in Latin America .,[0.92404073 0.01015312 0.06580615],positive,0.9138876
"Finnish Metso Paper has been awarded a contract for the rebuild of Sabah Forest Industries ' ( SFI ) pulp mill in Sabah , Malaysia .",[0.94360065 0.01754761 0.03885177],positive,0.92605305
"Finnish Metso Paper has won an order to supply an uncoated fine paper machine to MCC Paper Yinhe , in China .",[0.9366104  0.01092311 0.05246644],positive,0.9256873
Finnish Outokumpu Technology has been awarded several new grinding technology contracts .,[0.9500421  0.013917   0.03604088],positive,0.9361251
Finnish Rautaruukki has been awarded a contract to supply and install steel superstructures for the Partihallsf+Ârbindelsen bridge in Gothenburg in Sweden .,[0.94474626 0.01347867 0.04177507],positive,0.9312676
"Lule+Ñ municipality has awarded YIT a 2-year contract , for property management of about one third of the municipality 's properties , with a total area of 140,000 sq. metres .",[0.9286595  0.01143828 0.05990226],positive,0.91722125
"The shopping center to be opened in St. Petersburg , Russia in November 2010 will turn the cash flow of Finnish department store chain Stockmann 's Russian operations positive for the first time in 2011 .",[0.93756104 0.01078372 0.05165525],positive,0.9267773
"According to Atria 's President and CEO Matti Tikkakoski , the company 's Swedish operations significantly improved in the first quarter .",[0.9615761  0.01740255 0.02102131],positive,0.9441736
"According to CEO Kai Telanne , the company 's newspapers achieved the best financial result ever .",[0.95231116 0.01942725 0.02826165],positive,0.9328839
"According to Kesko , the company agreed with the city administration about lease of the building in 2006 , its resettlement and construction of a five-star hotel Hilton for 120 rooms .",[0.6664661  0.00871643 0.32481745],positive,0.65774965
"According to Nordic financial group Nordea 's analyst Sami Sarkamies , this makes Nokia 's portfolio competitive again .",[0.9558863  0.01302671 0.03108694],positive,0.9428596
"According to Ringman , Finnish paper companies have acquired know-how and capacity in paper recycling , which has turned out to be a successful strategy .",[0.93077695 0.01010919 0.05911384],positive,0.92066777
"According to Schmardin , Nordea will most likely try to win customers over from other pension fund providers .",[0.89612585 0.00995824 0.09391586],positive,0.8861676
"According to the CEO of Nordea Bank Estonia Vahur Kraft , Nordea Finland and Stockmann have been cooperating for more than ten years .",[0.8016547  0.00988205 0.18846323],positive,0.79177266
"Adanac Molybdenum of Canada has ordered grinding technology for its molybdenum project in British Columbia , Canada , while Shalkiya Zinc of Kazakhstan has awarded a contract for grinding technology for the Shalkiya zinc-lead project in Kazakhstan .",[0.8410719  0.00850895 0.15041913],positive,0.8325629
All of Raisio 's divisions recorded an operating profit .,[0.9478481  0.02023726 0.03191471],positive,0.9276108
"And the broker repeated its ` buy ' rating , based on expectations that current restructuring will lead to a clear improvement in performance in Europe in 2007 .",[0.9581532  0.01630937 0.02553746],positive,0.9418438
"Arvo Vuorenmaa , the Loviisa plant 's general manager said the application for the new licence was a `` standard '' procedure and that he was `` quite confident '' about approval being granted .",[0.8675944  0.00851207 0.12389345],positive,0.85908234
"As a domestic business , Best-In is already close to Finnish dog owners .",[0.1108304  0.00830093 0.88086873],neutral,0.10252947
"BasWare 's CEO Ilkka Sihvo comments in conjunction with the Interim Report : `` As a whole , BasWare succeeded well in the second quarter of 2007 .",[0.9472183  0.02249533 0.03028636],positive,0.92472297
Cash flow from operating activities is estimated to be positive .,[0.9451122  0.01694932 0.03793854],positive,0.92816293
Cision says the sale will return its U.K. operation to profitability .,[0.95039624 0.01409361 0.03551017],positive,0.93630266
"Citigroup , Inc ( NYSE : C ) has announced that its Global Transaction Services ( GTS ) business has been awarded a new mandate by Finland-based Pohjola Bank Group .",[0.93854487 0.01011082 0.0513444 ],positive,0.9284341
"Comptel , a vendor of dynamic Operations Support System ( OSS ) software , has been selected by Orascom Telecom ( OTH ) as partner for provisioning and activation solutions for mobile services .",[0.90004677 0.00854691 0.09140624],positive,0.8914999
"Department store sales improved by 14 % to EUR 1,070.6 mn .",[0.96119475 0.02244032 0.01636489],positive,0.93875444
DMASIA-16 August 2006-Benefon extends manufacturing capability with ASMobile -® 2006 Digitalmediaasia.com & DMA Ltd. .,[0.9381735  0.01180795 0.05001857],positive,0.9263655
"Finland 's national carrier Finnair PLC carried a record 8.5 million passengers in 2005 , an increase of 4.5 percent on the previous year , the airline reported Tuesday .",[0.9497626  0.0221627  0.02807477],positive,0.9275999
"Finnair PLC carried a record 8.8 million passengers in 2006 , an increase of 3.5 percent on the previous year , the Finnish national carrier reported Tuesday .",[0.9511358  0.02068169 0.02818242],positive,0.93045413
"Finnish consulting and engineering group Poyry Plc ( OMX Helsinki : POY ) said on Wednesday ( 1 October ) that it has been awarded a contract by Tanqia Dibba FZC as owner-engineer for the wastewater system of Dibba , Emirate of Fujairah , UAE .",[0.94004184 0.01745879 0.04249937],positive,0.92258304
"Finnish financial solutions developer Basware Corporation ( OMX Helsinki BAS1V ) said on Tuesday ( 23 September ) that it will deliver a complete Invoice Automation solution to a large US engineering , construction and technical services organization .",[0.7820576  0.00673478 0.21120766],positive,0.7753228
Finnish handling systems company Cargotec Oyj ( HEL : CGCBV ) said today that it won a EUR 13 million ( USD 16.6 m ) contract to deliver MacGregor hatch covers for ships ordered by Norwegian shipowner Grieg Shipping .,[0.9460781  0.01912489 0.03479702],positive,0.92695326
Finnish operator Elisa and Aker Yards have signed a long-term service deal through which Elisa will deliver all necessary voice and data services for Aker Yards in Finland .,[0.9379358  0.01506238 0.04700181],positive,0.92287344
"Finnish steel maker Rautaruukki Oyj ( Ruukki ) said on July 7 , 2008 that it won a 9.0 mln euro ( $ 14.1 mln ) contract to supply and install steel superstructures for Partihallsforbindelsen bridge project in Gothenburg , western Sweden .",[0.9482374  0.01732576 0.03443684],positive,0.93091166
"Fiskars has a strong portfolio of international brands , which include Fiskars , Iittala , Gerber , Silva and Buster .",[0.39248693 0.00725813 0.6002549 ],neutral,0.3852288
"For Teleste , the acquisition marks an entry into services business in a market where it has long been an established and significant supplier of products .",[0.88552403 0.00688702 0.10758899],positive,0.878637
"Forestries were also higher , driven by yesterday 's bullish analyst comment on Stora Enso in Dagens Industri , dealers said .",[0.91107804 0.06259894 0.02632305],positive,0.8484791
"Furthermore , efficiency improvement measures initiated earlier are now bearing fruit , '' CEO Jan Lang said .",[0.9504428  0.0139342  0.03562307],positive,0.9365086
Global Banking News - 28 September 2010 Tieto Corporation and Pohjola Bank ( PINK : POJLF ) are to cooperate on SWIFT services .,[0.82101154 0.00756549 0.17142299],positive,0.81344604
Hearst will be able to consolidate about 20 % of all Russian market for advertising in press after the purchase .,[0.71136737 0.00691611 0.28171661],positive,0.70445126
"Helsingin Uutiset , Vantaan Sanomat and Lansivayla reach some 385,000 readers , or more than 40 % of the consumers in the greater Helsinki region .",[0.11097085 0.01091678 0.8781123 ],neutral,0.10005407
"HELSINKI ( AFX ) - Metso said it will upgrade one of UPM-Kymmene 's four paper machines at the latter 's mill in Jaemsaenkoski with a new coating color supply system , machine and process controls and quality measurements .",[0.86289376 0.00697151 0.13013475],positive,0.8559222
"However , Simdax will remain available in the markets where it already has been approved as it has marketing authorisations or submitted applications in more than 40 countries , Orion added .",[0.88507944 0.00607565 0.1088448 ],positive,0.87900376
"However , the broker gave an `` outperform '' recommendation on the stock .",[0.10126632 0.8420303  0.05670332],negative,-0.74076396
"However , the total orders received will still be above last year s levels .",[0.9455088  0.03642898 0.01806221],positive,0.9090798
"In accordance with our strategy , we strengthened our local presence by establishing a representative office in South Africa in October .",[0.93598706 0.00935846 0.05465448],positive,0.9266286
"In addition , Lehdentekijat Oy will start producing a new membership magazine , Viisas Raha ( Wise Money ) for the Association .",[0.09067994 0.01111925 0.8982008 ],neutral,0.07956069
"In future , the company intends to look for know-how from outside the company and to cooperate with other actors in the sector .",[0.7479057  0.00679202 0.24530232],positive,0.74111366
Industry Investment is very interested in Glaston 's solar energy projects .,[0.22227462 0.00724556 0.77047986],neutral,0.21502906
It is now the leading private road ambulance service company in Finland .,[0.8425808  0.00625506 0.15116423],positive,0.8363257
"Known as Post Bank , the concept would see Fidelity Bank rolling out 75 offices in Ghana Post premises , to provide financial services to the people .",[0.20574677 0.00784963 0.7864036 ],neutral,0.19789714
"Kone 's factory located at Ayanambakkam , a suburb to the west of Chennai , is a fully integrated facility which gives it the capability to address costs .",[0.8512527  0.00654237 0.142205  ],positive,0.8447103
Last year SysOpen Digia invested in IBM product know-how in the building of portal and trading place systems and successfully implemented customer solutions supported by it .,[0.8505073  0.0062914  0.14320126],positive,0.8442159
"( ADP News ) - Oct 1 , 2008 - Finnish consulting and engineering company Poyry Oyj ( OMX : POY1V ) said today it was awarded a EUR 5.2 million ( USD 7.4 m ) extension to their existing consultancy engineering contract with Venezuel",[0.94987935 0.02266506 0.02745565],positive,0.92721426
"( ADP News ) - Oct 31 , 2008 - Finnish food company Raisio Oyj ( OMX : RAIVV ) said today that its net profit jumped to EUR 16.4 million ( USD 20.9 m ) for the first nine months of 2008 from EUR 1.1 million for the same period of 2",[0.94488937 0.03022418 0.02488647],positive,0.91466516
"( ADP News ) - Sep 30 , 2008 - Finnish security and privacy software solutions developer Stonesoft Oyj said today that it won a USD 1.9 million ( EUR 1.3 m ) order to deliver its StoneGate network security products to an unnamed Russian te",[0.9447584  0.01723648 0.03800502],positive,0.92752194
"Meanwhile , Electrowatt-Ekono Philippines , Inc. was also awarded a three-year operation and maintenance ( O&M ) contract by FR Cement Corporation .",[0.9520588  0.01774561 0.03019557],positive,0.9343132
"Meanwhile , Nokia said that it will be able to deliver a complete range of services from deployment operations to consulting and integration to managed services as a result of the buyout .",[0.8841401  0.00675879 0.10910109],positive,0.87738127
"Nevertheless , Fitch notes that the business fundamentals of the three banks currently remain sound .",[0.94587064 0.0222625  0.03186682],positive,0.9236081
"Nokia controls more than 50 percent of phone sales in India and Africa , and has a strong prosition on most other emerging markets .",[0.7333585  0.0073153  0.25932622],positive,0.7260432
NORDIC BUSINESS REPORT-26 June 2006-Metso Corporation wins EUR50m equipment order in Australia -® 1998-2006 M2 COMMUNICATIONS LTD The Finnish engineering and technology group Metso Corporation said on Monday ( 26 June ) that it has received a EUR50m equipment order in Australia .,[0.9369269  0.01295791 0.05011522],positive,0.923969
"Of the sales price , a sales gain of some 3.1 mln euro ( $ 4.5 mln ) will be recognized in Incap 's earnings for 2007 .",[0.93031967 0.01066334 0.05901702],positive,0.91965634
Outotec 's net profit for the second quarter of 2007 jumped to 16.8 mln euro ( $ 23.1 mln ) from 4.6 mln euro ( $ 6.3 mln ) a year ago .,[0.94891375 0.02815848 0.02292787],positive,0.92075527
Panostaja Oyj s ( Panostaja ) Board of Directors decided on 16 December 2010 on a new long-term incentive and commitment plan for members of the management team .,[0.79114777 0.00779878 0.20105343],positive,0.783349
"Pioneer Library System was one of 127 libraries , municipalities , arts , culture and higher education and science organizations to have been awarded grants to participate in The Big Read , the largest federal reading program in U.S. history .",[0.8718859  0.00963478 0.11847936],positive,0.8622511
Pretax profit jumped to EUR 21.9 million from EUR 3.1 million .,[0.9498106  0.02606465 0.02412469],positive,0.923746
"Profitability ( EBIT % ) was 13.9 % , compared to 13.1 % in the previous-year period .",[0.5747022  0.39505082 0.03024697],positive,0.17965138
Raute Corporation has received orders worth over EUR 12 million from OOO Ilim Bratsk DOK in Russia .,[0.915206   0.00881547 0.07597852],positive,0.90639055
"Recovery has been evident in the liquid handling business , particularly in areas outside Europe and primarily in North America and Asia .",[0.958221   0.01667264 0.02510638],positive,0.94154835
"Sales improved to SEK 1,553 mn , compared with SEK 1,408 mn .",[0.95528764 0.02985856 0.01485382],positive,0.92542905
"Savon koulutuskuntayhtyma , Finland based company has awarded contract for specialist agricultural or forestry machinery .",[0.94918567 0.01221511 0.03859927],positive,0.9369706
SKF 6 April 2010 - Alandsbanken has given a `` buy '' recommendation on Swedish industrial company SKF AB ( STO : SKF B ) with a share price target of SEK150 .,[0.92736745 0.01330598 0.0593265 ],positive,0.9140615
Sony Ericsson and Nokia dominated the list of best-selling handsets with five models each .,[0.18413788 0.0165657  0.79929644],neutral,0.16757219
"Speaking to just-drinks today , a spokesperson for Olvi said : `` We have performed very well in all four countries we operate in - namely , Finland , Estonia , Latvia and Lithuania . ''",[0.952409   0.01510941 0.03248161],positive,0.9372996
Sports equipment sales also progressed well owing to the prolonged winter season .,[0.95447654 0.02180368 0.0237198 ],positive,0.93267286
Stockmann MasterCard has widened the scope of this cooperation to Estonia and Latvia .,[0.86905247 0.00788794 0.12305963],positive,0.8611645
