sentence,logit,prediction,sentiment_score
Operating profit rose to EUR 3.2 mn from EUR 1.0 mn in the corresponding period in 2008 .,[0.2322635  0.53743196 0.23030457],negative,-0.30516845
Operating profit rose to EUR 4.7 mn from EUR 3.6 mn .,[0.22240111 0.5274656  0.25013328],negative,-0.30506447
Operating profit rose to EUR 4.7 mn from EUR 4.6 mn .,[0.22222285 0.52717924 0.2505979 ],negative,-0.30495638
Operating profit rose to EUR 9.2 mn from EUR 6.8 mn in the corresponding period in 2007 .,[0.23191562 0.5370698  0.23101456],negative,-0.30515417
Operating profit rose to EUR2 .4 m from EUR1 .6 m year earlier .,[0.2237065 0.5325571 0.2437364],negative,-0.3088506
"Operating profit surged to EUR21m from EUR106 ,000 .",[0.21898657 0.53014946 0.250864  ],negative,-0.3111629
"Operating profit totaled EUR 37,7 mn , up slightly from EUR 37.2 mn in the corresponding period in 2006 .",[0.22837247 0.5414424  0.23018509],negative,-0.31306994
"Operating profit totaled EUR 5.5 mn , up from EUR -0.7 mn .",[0.21997103 0.531781   0.24824795],negative,-0.31181
"Operating profit was EUR 11.4 mn , up from EUR 7.5 mn .",[0.22083533 0.532497   0.24666771],negative,-0.31166166
"Operating profit was EUR 139.7 mn , up 23 % from EUR 113.8 mn .",[0.22254573 0.5352188  0.24223553],negative,-0.31267303
"Order intake grew by 40 % year-on-year and 30 % year-on-year , respectively , to EUR 576 million and EUR 1.7 billion for the respective January-September and July-September 2010 periods .",[0.23079526 0.534412   0.23479274],negative,-0.30361676
Orders received grew by 55 % year-on-year to EUR732m .,[0.22146678 0.5384646  0.24006866],negative,-0.31699783
Orion Pharma 's operating profit increased by 42.5 % from 2004 .,[0.22790055 0.5405316  0.23156786],negative,-0.312631
Passenger volumes rose by 8.4 % in the accounting period .,[0.2304572  0.53946126 0.23008157],negative,-0.30900407
Passenger-related revenue rose by 5.1 % to EUR 460.8 mn from EUR 438.5 mn in 2009 .,[0.2267571 0.5351206 0.2381223],negative,-0.3083635
Pretax profit rose to EUR 0.6 mn from EUR 0.4 mn in the corresponding period in 2005 .,[0.23118116 0.5395345  0.22928433],negative,-0.30835336
"Pretax profit rose to EUR 1,019 mn from EUR 1,007 in the corresponding period in 2005 .",[0.23026963 0.54470235 0.22502802],negative,-0.31443274
Pretax profit rose to EUR 17.8 mn from EUR 14.9 mn in 2005 .,[0.22632235 0.5355071  0.2381705 ],negative,-0.30918473
"Pre-tax profit totaled EUR 397.4 mn , up from EUR 164.7 mn .",[0.22456469 0.53617173 0.23926356],negative,-0.31160706
"Profit for the period totaled EUR 39.4 mn , up from EUR 33.9 mn in the corresponding period in 2006 .",[0.2306034  0.54323584 0.22616076],negative,-0.31263244
"Profit for the period was EUR 5.9 mn , up from EUR 1.3 mn .",[0.2248761  0.53924763 0.2358763 ],negative,-0.31437153
"Profit for the period was EUR 9.8 mn , up from EUR 6.0 mn in 2004 .",[0.22524777 0.5388972  0.23585495],negative,-0.31364945
Revenue grew 12 percent to (  x20ac ) 3.6 billion ( US$ 4.5 billion ) .,[0.22293097 0.52774215 0.24932681],negative,-0.30481118
"Revenue in July to September grew 14 percent to ( EURO ) 467 million from a year earlier , the company said Thursday .",[0.23006076 0.54186326 0.22807601],negative,-0.3118025
Revenues at the same time grew 14 percent to 43 million euros .,[0.22030461 0.5264815  0.25321388],negative,-0.3061769
"Sales in Latin America increased by 42 % to EUR 432mn , and a total of 8.7 mn mobile devices were sold in the area , representing an increase of 32 % from the corresponding period in 2009 .",[0.22113651 0.534255   0.24460845],negative,-0.31311852
Sanoma Magazines Finland 's net sales grew to EUR 140.1 mn from EUR 131.8 mn .,[0.22631963 0.54220504 0.23147531],negative,-0.31588542
"Satama 's net profit for the third quarter of 2007 rose to 275,000 euro ( $ 395,000 ) from 270,000 euro ( $ 388,000 ) for the same period of 2006 .",[0.2264361  0.545543   0.22802089],negative,-0.31910694
"Section : Regional News - The demand in Finnair 's Asian traffic , measured in passenger kilometers , was up 34.9 % in August compare to last year .",[0.21263868 0.5682788  0.21908255],negative,-0.3556401
"Svyturys-Utenos Alus , which is controlled by the Nordic group Baltic Beverages Holding ( BBH ) , posted a 6.1 percent growth in beer sales for January-September to 101.99 million liters .",[0.22793579 0.5378467  0.23421751],negative,-0.3099109
That would be an increase from estimated sales of 117 million last year .,[0.23580325 0.52978665 0.23441009],negative,-0.2939834
"The chain posted sales of 298 million euros for full 2005 , a rise of 19.5 percent , year-on-year .",[0.22536023 0.5396894  0.23495035],negative,-0.3143292
The company expects its net sales in 2008 to increase 5-10 % from 2007 .,[0.23490798 0.5293741  0.23571791],negative,-0.29446614
"The company 's operating income ( EBIT ) totalled EUR 0.0 mn , up from EUR -0.3 mn year-on-year .",[0.2306612  0.54173785 0.22760095],negative,-0.31107664
The EPS outlook was increased by 5.6 pct for 2007 and 7.0 pct for 2008 .,[0.23082961 0.53521603 0.23395436],negative,-0.30438644
"The fair value of the investment properties totaled EUR 2,534.9 mn , up from EUR 2,455.1 mn in 2006 .",[0.23057109 0.53901047 0.2304184 ],negative,-0.30843937
"The Finnish government announced Wednesday that it sold a 32 percent stake in chemicals and fertilizer group Kemira Oyj for (  x20ac ) 655.6 million ( $ 890US million ) , sending the company 's share price up 6 percent .",[0.2332773  0.5366461  0.23007658],negative,-0.3033688
"The Helsinki-based company , which also owns the Salomon , Atomic and Suunto brands , said net profit rose 15 percent in the three months through Dec. 31 to (  x20ac ) 47 million ( $ 61US million ) , from (  x20ac ) 40.8 million a year earlier .",[0.22757398 0.5286563  0.24376972],negative,-0.3010823
The operating profit for Grain Trading increased to EUR 2.0 mn from EUR 1.4 mn in 2005 .,[0.23088229 0.53867954 0.23043814],negative,-0.30779725
The stock rose for a second day on Wednesday bringing its two-day rise to GBX12 .0 or 2.0 % .,[0.23325455 0.53441256 0.23233286],negative,-0.301158
The stock rose for a third day on Tuesday bringing its three-day rise to GBX10 .50 or 1.8 % .,[0.23287027 0.53614795 0.23098181],negative,-0.30327767
The transactions would increase earnings per share in the first quarter by some EUR0 .28 .,[0.23110439 0.53944886 0.22944674],negative,-0.30834448
Total operating revenue grew by 27.6 % year-on-year to EUR61m .,[0.2205092  0.52625686 0.25323388],negative,-0.30574766
Vacon 's cash flow from operations grew to EUR 37.1 mn from EUR 21.9 mn a year ago .,[0.2292097  0.543084   0.22770622],negative,-0.3138743
"`` BasWare 's product sales grew strongly in the financial period , by 24 percent .",[0.21972603 0.5500641  0.23020989],negative,-0.33033806
1 February 2011 - Finnish textile and clothing company Marimekko Oyj HEL : MMO1V said today its preliminary operating profit grew to EUR8 .2 m in 2010 from EUR6 .3 m in 2009 .,[0.21685512 0.5549608  0.22818409],negative,-0.33810568
Affecto expects its net sales for the whole 2010 to increase from the 2009 level when they reached EUR 103 million .,[0.23021184 0.5424873  0.22730087],negative,-0.31227547
Cash flow from operations rose to EUR 52.7 mn from EUR 15.6 mn in 2007 .,[0.23135713 0.5355562  0.2330867 ],negative,-0.30419907
Commission income rose by 25.7 % to EUR 16.1 mn from EUR 12.8 mn in 2004 .,[0.22852856 0.5349407  0.23653075],negative,-0.30641216
"Earnings per share for January-June 2010 were EUR0 .30 , an increase of 20 % year-on-year EUR0 .25 .",[0.22398354 0.53442097 0.2415955 ],negative,-0.31043744
Earnings per share EPS rose to EUR 0.11 from EUR 0.03 .,[0.22513326 0.53421795 0.24064884],negative,-0.3090847
"Elisa said mobile subscriptions grew 7 percent during 2007 , mainly because of customers adopting so-called third generation mobile technology .",[0.22181334 0.5395011  0.23868556],negative,-0.31768775
"EPS for the quarter came in at 0.36 eur , up from 0.33 eur a year ago and ahead of forecast of 0.33 eur .",[0.22706631 0.54915315 0.22378059],negative,-0.32208684
EPS grew to 0.04 eur from 0.02 eur .,[0.22285002 0.54864615 0.22850382],negative,-0.32579613
Exports grew 16.5 percent to 19.1 million liters .,[0.22366847 0.5233448  0.25298676],negative,-0.29967636
"Finnish investment group Panostaja Oyj said its net profit went up to 8.6 mln euro $ 11.4 mln in fiscal 2005-06 , ended October 31 , 2006 , from 2.8 mln euro $ 3.7 mln in the same period of fiscal 2004-05 .",[0.22697082 0.53906137 0.23396784],negative,-0.31209055
Finnish metal components supplier Componenta Oyj said its net profit went up to 3.5 mln euro $ 4.5 mln in 2006 from 2.2 mln euro $ 2.8 mln in 2005 .,[0.22857049 0.5436501  0.22777946],negative,-0.3150796
"Finnish silicon wafer technology company Okmetic Oyj OMX Helsinki : OKM1V reported on Thursday 30 October an operating profit of EUR7 .4 m for January-September 2008 , up from EUR6 .1 m in the corresponding period in 2007 .",[0.2277402  0.54618907 0.22607073],negative,-0.31844887
"Fiskars Brands report net sales of EUR 145.8 mn , up from EUR 138.4 mn .",[0.22059165 0.5356246  0.24378374],negative,-0.31503296
"However , the proportion of the paid standing orders grew in 2009 .",[0.23333488 0.53386486 0.2328003 ],negative,-0.30052996
"In January-September 2007 , the group 's net sales from continuing operations rose to EUR 213.1 mn from EUR 172.6 mn in the corresponding period in 2006 .",[0.23242821 0.53662425 0.23094754],negative,-0.30419606
"In July-September 2008 , YIT 's net sales increased to EUR 970.8 mn , compared to EUR 906.8 mn in the corresponding period in 2007 .",[0.22814345 0.54313815 0.22871843],negative,-0.3149947
"In the reporting period , net sales rose by 8 % year-on-year to EUR64 .3 m , due to the business acquisitions realized during the first half of 2008-09 , the effect of which was EUR10 .9 m in the review period .",[0.22868808 0.5342622  0.23704968],negative,-0.30557412
"In the reporting period , the company 's operating profit grew by 43.2 % to EUR 6 million .",[0.2303526  0.53376395 0.23588346],negative,-0.30341136
Last year 's net sales rose to EUR 68.3 million from EUR 62.2 million .,[0.22278532 0.52848524 0.24872941],negative,-0.3056999
"Last year the company raised its turnover to approximately 7 million litas EUR 2 mln , from 6.1 million litas in 2004 .",[0.22552279 0.53116363 0.24331361],negative,-0.30564085
Marimekko Group 's full-year net sales are estimated to increase by about 10 % .,[0.22659396 0.5392055  0.23420055],negative,-0.31261152
Net sales surged by 30 % to EUR 36 million .,[0.21681005 0.52562267 0.25756732],negative,-0.30881262
"Nevertheless , its market share rose to 49.14 percent from 48.51 percent a year earlier .",[0.2288192  0.5402659  0.23091486],negative,-0.31144673
"October-December sales were 302 mln eur , or a 25.3 pct increase year on year .",[0.22670943 0.54078084 0.23250975],negative,-0.31407142
"Olvi , which controls a 94 percent stake in Ragutis through A. Le Coq , said in its annual report published earlier this year that the Lithuanian brewery 's sales reached 15.04 million euros last year , a rise of 20.4 percent from 12.49 million euros in 2004 .",[0.22854522 0.5389047  0.23255011],negative,-0.3103595
Olvi expects sales and market share to increase in the first quarter of 2010 .,[0.23057643 0.5388608  0.23056275],negative,-0.30828437
Operating profit increased to EUR 14.0 mn from EUR 4.9 mn in the corresponding period in 2005 .,[0.23189668 0.53919995 0.22890337],negative,-0.30730325
Operating profit of the Asian plants grew markedly .,[0.22466026 0.5410973  0.23424245],negative,-0.316437
"Operating profit totaled EUR 825mn , up from EUR 763mn in 2004 .",[0.22005677 0.5332805  0.2466628 ],negative,-0.31322372
"Operating profit totalled EUR 83.0 mn , up from EUR 23.5 mn year-on-year .",[0.22439447 0.53561604 0.23998949],negative,-0.31122157
Production capacity will increase from 36 000 to 85 000 tonnes per year and the raw material will continue to be recycled paper and board .,[0.2272927  0.5356058  0.23710153],negative,-0.30831307
Profit for the period increased from EUR 2.9 mn to EUR 10.5 mn .,[0.22606993 0.53650975 0.23742034],negative,-0.31043983
"Profit per share was EUR 1.03 , up from EUR 0.87 .",[0.22297494 0.53736955 0.23965555],negative,-0.3143946
Return on capital employed rose by 4.8 percentage points to 19.6 % .,[0.2352364  0.52706194 0.23770164],negative,-0.29182553
"Revenue from July to September grew 21 percent to EURO 2.3 billion , the Finnish company said Thursday .",[0.23030159 0.5414515  0.2282469 ],negative,-0.31114992
Revenue grew 1 percent to euro742 .2 million US$ 964 million from euro735 million .,[0.22455646 0.5305775  0.24486607],negative,-0.30602103
Ruukki 's order book at the end of 2010 was 30 % up year-on-year and 10 % up quarter-on-quarter .,[0.22554818 0.54406697 0.23038486],negative,-0.3185188
Sales in Finland rose by 3.9 % and international growth was 0.7 % .,[0.21274441 0.5260227  0.26123285],negative,-0.31327826
Sales of security and system packaging increased slightly .,[0.21863504 0.5199935  0.26137143],negative,-0.30135846
Stora Enso 's third-quarter pre-tax profit doubled to EUR 197mn .,[0.22368774 0.53816754 0.23814473],negative,-0.3144798
The company 's market share is continued to increase further .,[0.23198226 0.53822035 0.22979732],negative,-0.30623809
"The company 's scheduled traffic , measured in revenue passenger kilometres RPK , grew by just over 2 % and nearly 3 % more passengers were carried on scheduled flights than in February 2009 .",[0.22734931 0.53929037 0.23336029],negative,-0.31194106
"The disposal of Autotank will also strengthen Aspo 's capital structure , '' commented Gustav Nyberg , CEO of Aspo .",[0.20692798 0.56347847 0.22959356],negative,-0.35655048
"The earnings per share for the quarter came in at 0.25 eur , up from the 0.20 eur of the same quarter a year earlier .",[0.22767463 0.5453562  0.22696911],negative,-0.31768158
The economic occupancy rate of Sponda 's property portfolio rose to 91.2 % from 88.8 % in 2006 .,[0.23051442 0.52842003 0.24106553],negative,-0.29790562
The group 's 12-month operating profit grew 31 percent to 337.8 million euros .,[0.22149189 0.5306656  0.24784252],negative,-0.3091737
The growth of net sales in the first half of 2008 has been 28 % compared with the first half of 2007 .,[0.22818676 0.5359676  0.23584569],negative,-0.30778083
The pretax profit of the group 's life insurance business increased to EUR 36 million from EUR 27 million .,[0.22610168 0.5323088  0.2415895 ],negative,-0.30620712
The pretax profit of the group 's life insurance business increased to EUR36m from EUR27m .,[0.22728498 0.5351195  0.23759554],negative,-0.3078345
"The total delivery volume of paper businesses in 2010 was 1,155,000 tonnes , up from 1,132,000 tonnes in 2009 .",[0.23226207 0.534729   0.23300889],negative,-0.30246693
The value of the firm 's forestry holdings increased by SEK 3.6 bn .,[0.22628005 0.5343042  0.23941575],negative,-0.30802417
Turnover rose to EUR21m from EUR17m .,[0.22337274 0.53454536 0.24208188],negative,-0.3111726
"Jan. 6 -- Ford is struggling in the face of slowing truck and SUV sales and a surfeit of up-to-date , gotta-have cars .",[0.22495021 0.54613775 0.22891204],negative,-0.32118756
Pharmaceuticals group Orion Corp reported a fall in its third-quarter earnings that were hit by larger expenditures on R&D and marketing .,[0.23048688 0.524973   0.24454017],negative,-0.2944861
"However , the growth margin slowed down due to the financial crisis .",[0.2250535  0.53058577 0.24436067],negative,-0.30553228
"HELSINKI ( AFX ) - Nokian Tyres reported a fourth quarter pretax profit of 61.5 mln eur , up from 48.6 mln on the back of strong sales .",[0.21720637 0.559482   0.22331162],negative,-0.34227562
"Kalnapilio-Tauro Grupe ( Kalnapilis-Tauras Group ) , which is owned by Denmark 's Royal Unibrew , raised its market share to 25.18 percent from 23.74 percent , as beer sales for the seven months jumped by 14.5 percent to 40.5 million liters .",[0.22788255 0.53644794 0.23566951],negative,-0.30856538
The company now estimates its net sales in 2010 to increase considerably from 2009 and its operating result to be clearly positive .,[0.2330604  0.53504586 0.23189376],negative,-0.30198544
"Uponor made an operating profit of EUR 151.0 mn , up from EUR 143.7 mn , which made 2007 a record year .",[0.22344016 0.5436691  0.23289073],negative,-0.32022893
"Basware Corporation stock exchange release August 31 , 2010 at 16:25 Basware signed a large deal with an international industrial group Basware will deliver Invoice Automation solution and Connectivity Services to an international industrial group .",[0.22772366 0.539026   0.2332503 ],negative,-0.31130236
It estimates the operating profit to further improve from the third quarter .,[0.23302537 0.53771985 0.22925474],negative,-0.30469447
Ruukki forecast a 15-20 % annual sales growth and a positive pretax result for 2010 .,[0.22192733 0.5465392  0.23153347],negative,-0.32461184
Sales rose 10 pct to 566 mln eur on the back of strong volume and favourable currency effects .,[0.22154506 0.5392344  0.23922056],negative,-0.31768936
The growth of net sales has continued favourably in the Middle East and Africaand in Asia Pacific .,[0.22479603 0.54520684 0.22999716],negative,-0.32041082
With this appointment Kaupthing Bank aims to further co-ordinate Capital Markets activities within the Group and to improve the overall service to clients .,[0.23034802 0.5391288  0.23052318],negative,-0.30878076
"Theodosopoulos said Tellabs could be of value to Nokia Siemens or Nortel given its `` leading supply status '' with Verizon , along with high-growth products .",[0.22831978 0.5467048  0.22497538],negative,-0.31838506
"We succeeded in increasing our market share of sold apartment '' , comments Mr Kari Kauniskangas , Head of YIT International Construction Services .",[0.21738763 0.5510668  0.23154555],negative,-0.3336792
"With CapMan as a partner , we will be able to further develop our business and continue to focus on providing quality restaurant services for our customers , '' says Christopher Wynne , CEO of Papa John 's Russia .",[0.21913765 0.541251   0.23961137],negative,-0.32211334
"Finnish Suominen Corporation that specialises in wet wipes , nonwovens , and flexible packaging reports net sales of EUR 44.1 mn in the second quarter of 2010 , up from EUR 43.3 mn in the second quarter of 2009 .",[0.22192773 0.52713776 0.2509345 ],negative,-0.30521002
"Finnish telecoms software developer Tecnomen Oyj said on December 5 , 2006 it won a $ 3.3 mln ( 2.5 mln euro ) order to supply an expansion of the charging and messaging systems for the mobile and fixed networks of Brasil Telecom .",[0.22749345 0.5414808  0.23102574],negative,-0.3139873
"( ADP News ) - Dec 11 , 2008 - Finnish construction and engineering company Outotec Oyj ( OMX : OTE1V ) said today it won a EUR 28 million ( USD 36.8 m ) order to expand the phosphate concentrator in Siilinjarvi of Norwegian minera",[0.22640623 0.5435614  0.23003238],negative,-0.31715518
The bank sees a potential for Getinge share to rise .,[0.22873946 0.5406467  0.23061384],negative,-0.31190723
"The company recorded revenues of E658 .1 million during the fiscal year ended December 2007 , an increase of 23 % over 2006 .",[0.23158558 0.53511375 0.23330067],negative,-0.3035282
The robust growth was the result of the inclusion of clothing chain Lindex in the Group in December 2007 .,[0.22737981 0.5394831  0.23313712],negative,-0.31210327
"The six breweries recorded a 5.2 percent growth in domestic beer sales last year to 270.21 million liters , from 256.88 million liters sold in 2005 .",[0.2300853  0.5339992  0.23591548],negative,-0.3039139
"a January 11 , 2010 EPHC board of directors has approved an increase in the quarterly dividend from $ 0.03 to $ 0.05 per share .",[0.23876177 0.5318026  0.22943567],negative,-0.2930408
"Bilfinger investors cheered the agreement , pushing shares up 7 % , or & euro ; 3.30 , to & euro ; 50.29 , in afternoon trade .",[0.22342551 0.54552513 0.23104937],negative,-0.32209963
"LONDON AFX - Shares in Rautaruukki Corp have been upgraded to ` hold ' from ` sell ' by ABN Amro , with the price target raised to 25.75 eur from 14.5 , said dealers .",[0.22587194 0.5480677  0.22606044],negative,-0.32219577
LONDON MarketWatch -- Nokia nok said it 's won a five-year services contract to run Hutchison Essar 's network operations in nine locations in India .,[0.21939334 0.5568202  0.2237865 ],negative,-0.33742687
"Progress Group , QPR 's representative in Saudi Arabia and North Africa , has signed a framework agreement for a long term strategic relationship with ISE .",[0.22571284 0.54277205 0.23151508],negative,-0.31705922
"Ragutis , controlled by the Finnish brewery Olvi , achieved a 5.7 percent rise in beer sales to 22.6 million liters and held a 10.75 percent market share .",[0.2227565  0.5295952  0.24764828],negative,-0.3068387
"In addition , Cramo and Peab have signed exclusive five-year rental agreements in Finland and have extended their existing rental agreements in the Swedish market for another five years .",[0.22938667 0.53936744 0.2312459 ],negative,-0.30998075
"OUTOTEC OYJ PRESS RELEASE DECEMBER 4 , 2009 10.30 AM Outotec establishes a new subsidiary in Kolkata Outotec has established a subsidiary in India in order to better serve its Indian customers and to increase its business in the growing Indian market .",[0.22493692 0.5431982  0.23186484],negative,-0.31826133
"`` The number of collection errors fell considerably , and operations speeded up .",[0.22198509 0.5573113  0.22070366],negative,-0.3353262
"In the second quarter of 2010 , the group 's pretax loss narrowed to EUR 400,000 from EUR 600,000 .",[0.22905391 0.53704756 0.23389852],negative,-0.30799365
"26 January 2011 - Finnish metal products company Componenta Oyj ( HEL : CTH1V ) said yesterday its net loss narrowed to EUR500 ,000 in the last quarter of 2010 from EUR5 .3 m for the same period a year earlier .",[0.21940967 0.5574409  0.22314946],negative,-0.3380312
8 May 2009 - Finnish liquid handling products and diagnostic test systems maker Biohit Oyj ( HEL : BIOBV ) said today ( 8 May 2009 ) its net loss narrowed to EUR0 .1 m ( USD0 .14 m ) for the first quarter of 2009 from EUR0 .4 m for the same period of 2008 .,[0.21042955 0.5636827  0.2258878 ],negative,-0.35325313
"Finnish metal products company Componenta Oyj ( HEL : CTH1V ) said today its net loss narrowed to EUR 500,000 ( USD 680,000 ) in the last quarter of 2010 from EUR 5.3 million for the same period a year earlier .",[0.22882318 0.5376229  0.2335539 ],negative,-0.30879974
"Finnish steel maker Rautaruukki Oyj ( HEL : RTRKS ) , or Ruukki , said today its net loss contracted to EUR 49 million ( USD 68.2 m ) for the first nine months of 2010 from EUR 229 million for the same period a year ago .",[0.23008402 0.53619266 0.2337233 ],negative,-0.30610865
"For the first nine months of 2010 , Talvivaara 's net loss narrowed to EUR 8.3 million from EUR 21.9 million for the same period of 2009 .",[0.22680886 0.53715193 0.23603924],negative,-0.3103431
"In the first nine months of 2010 , the company 's net loss narrowed to EUR 415,000 from EUR 7.4 million for the corresponding period of 2009 .",[0.23399033 0.5348531  0.23115656],negative,-0.3008628
"In the first nine months of 2010 , the company 's net loss narrowed to EUR415 ,000 from EUR7 .4 m for the corresponding period of 2009 .",[0.23414057 0.53601044 0.22984892],negative,-0.30186987
"( ADP News ) - Feb 9 , 2009 - Finnish computer services company Proha Oyj ( HEL : ART1V ) said today its net loss narrowed to EUR 113,000 ( USD 146,000 ) for 2008 from EUR 1.2 million for 2007 .",[0.22496386 0.5488308  0.2262053 ],negative,-0.32386696
The new factory working model and reorganisations would decrease Nokian Tyres ' costs in the factory by EUR 30 million ( USD 38.7 m ) .,[0.23025578 0.53519785 0.2345464 ],negative,-0.30494207
20 October 2010 - Finnish metal products company Componenta Oyj HEL : CTH1V said yesterday that its net loss narrowed to EUR7m for the first nine months of 2010 from EUR23 .3 m for the same period of 2009 .,[0.21328337 0.5646682  0.22204839],negative,-0.35138482
Finnish fibers and plastic products maker Suominen Corporation said its net loss narrowed to 1.6 mln euro $ 2.0 mln in the first nine months of 2006 from 2.16 mln euro $ 2.7 mln in the same period of 2005 .,[0.2280178  0.5405822  0.23140001],negative,-0.31256437
"In the second quarter of 2010 , Raute 's net loss narrowed to EUR 123,000 from EUR 1.5 million in the same period of 2009 .",[0.2285689  0.5417612  0.22966993],negative,-0.3131923
"ADP News - Nov 13 , 2008 - Finnish printed circuit board PCB maker Aspocomp Group Oyj OMX : ACG1V said today that its net loss narrowed to EUR 2 million USD 2.5 m in the first nine months of 2008 from EUR 57",[0.22242714 0.5503073  0.22726558],negative,-0.32788014
"Metsaliitto , however , narrowed its net loss for the second quarter of 2007 to 5.0 mln euro $ 6.9 mln from 61 mln euro $ 83.7 mln a year ago .",[0.22848682 0.54085743 0.23065571],negative,-0.3123706
"narrows to EUR2 .8 m 9-mo '09 29 October 2009 - Finnish software and hardware developer Elektrobit Oyj HEL : EBG1V , or EB , said today that its net loss narrowed to EUR2 .8 m for the first nine months of 2009 from EUR35 .6 m for the same period a year ago .",[0.21745652 0.5492258  0.23331772],negative,-0.3317693
The diluted loss per share narrowed to EUR 0.27 from EUR 0.86 .,[0.2309993  0.5429833  0.22601737],negative,-0.311984
Unit costs for flight operations fell by 6.4 percent .,[0.23229699 0.52829236 0.23941062],negative,-0.29599535
The loss for the third quarter of 2007 was EUR 0.3 mn smaller than the loss of the second quarter of 2007 .,[0.23242183 0.53871995 0.2288582 ],negative,-0.30629814
"2009 3 February 2010 - Finland-based steel maker Rautaruukki Oyj ( HEL : RTRKS ) , or Ruukki , said today it slipped to a larger-than-expected pretax loss of EUR46m in the fourth quarter of 2009 from a year-earlier profit of EUR45m .",[0.22777744 0.5418643  0.2303583 ],negative,-0.31408685
"( ADPnews ) - Feb 3 , 2010 - Finland-based steel maker Rautaruukki Oyj ( HEL : RTRKS ) , or Ruukki , said today it slipped to a larger-than-expected pretax loss of EUR 46 million ( USD 64.5 m ) in the fourth quarter of 2009 from a",[0.21797223 0.5539562  0.22807159],negative,-0.335984
"Result before taxes decreased to nearly EUR 14.5 mn , compared to nearly EUR 20mn in the previous accounting period .",[0.23001155 0.5436897  0.22629875],negative,-0.31367818
The company slipped to an operating loss of EUR 2.6 million from a profit of EUR 1.3 million .,[0.22485305 0.5256575  0.24948952],negative,-0.30080444
23 April 2010 - Finnish construction and engineering company Outotec Oyj HEL : OTE1V said today it slipped to a net loss of EUR7 .3 m in the first quarter of 2010 from a net profit of EUR12 .5 m in the corresponding period last year .,[0.22473738 0.54680383 0.22845879],negative,-0.32206646
Cramo slipped to a pretax loss of EUR 6.7 million from a pretax profit of EUR 58.9 million .,[0.22243856 0.5304753  0.24708606],negative,-0.30803674
"Finnish IT solutions provider Affecto Oyj HEL : AFE1V said today its slipped to a net loss of EUR 115,000 USD 152,000 in the second quarter of 2010 from a profit of EUR 845,000 in the corresponding period a year earlier .",[0.23091392 0.5372255  0.23186062],negative,-0.30631155
"In 2009 , Comptel slipped to a net loss of EUR2 .1 m from a profit of EUR6 .6 m in the previous year .",[0.23010632 0.5387524  0.2311413 ],negative,-0.30864605
"In Q2 of 2009 , profit before taxes amounted to EUR 13.6 mn , down from EUR 26.8 mn in Q2 of 2008 .",[0.23133455 0.53500396 0.23366146],negative,-0.3036694
"ADPnews - Feb 5 , 2010 - Finnish real estate investor Sponda Oyj HEL : SDA1V said today that it slipped to a net loss of EUR 81.5 million USD 11.8 m in 2009 from a profit of EUR 29.3 million in 2008 .",[0.23016274 0.53854585 0.23129138],negative,-0.3083831
"ADPnews - Jul 17 , 2009 - Finland-based steel maker Rautaruukki Oyj Ruukki HEL : RTRKS said today it slipped to a net loss of EUR 184 million USD 259.7 m for the first half of 2009 from a net profit of EUR 2",[0.22660327 0.54152864 0.23186807],negative,-0.31492537
"Profit before taxes amounted to EUR 56.5 mn , down from EUR 232.9 mn a year ago .",[0.2261893  0.5382488  0.23556195],negative,-0.31205946
"Profit before taxes decreased by 9 % to EUR 187.8 mn in the first nine months of 2008 , compared to EUR 207.1 mn a year earlier .",[0.22994299 0.53290707 0.23714988],negative,-0.3029641
Profit before taxes decreased to EUR 31.6 mn from EUR 50.0 mn the year before .,[0.2256692  0.52898544 0.24534535],negative,-0.30331624
"Profit before taxes was EUR 4.0 mn , down from EUR 4.9 mn .",[0.22134544 0.53442955 0.24422494],negative,-0.31308413
"The company 's profit before taxes fell to EUR 21.1 mn in the third quarter of 2008 , compared to EUR 35.8 mn in the corresponding period in 2007 .",[0.2325012  0.53513664 0.23236226],negative,-0.30263543
"In August-October 2010 , the company 's result before taxes totalled EUR 9.6 mn , up from EUR 0.5 mn in the corresponding period in 2009 .",[0.23311923 0.54115045 0.22573033],negative,-0.3080312
Finnish Bore that is owned by the Rettig family has grown recently through the acquisition of smaller shipping companies .,[0.22657526 0.54062474 0.2328    ],negative,-0.31404948
The plan is estimated to generate some EUR 5 million ( USD 6.5 m ) in cost savings on an annual basis .,[0.23172162 0.538304   0.22997437],negative,-0.30658233
"Finnish pharmaceuticals company Orion reports profit before taxes of EUR 70.0 mn in the third quarter of 2010 , up from EUR 54.9 mn in the corresponding period in 2009 .",[0.22912037 0.538019   0.23286062],negative,-0.30889863
"Finnish Sampo Bank , of Danish Danske Bank group , reports profit before taxes of EUR 152.3 mn in 2010 , up from EUR 32.7 mn in 2009 .",[0.22603345 0.53588665 0.23807988],negative,-0.3098532
"Profit after taxes for the period was up to EUR0 .9 m , from EUR0 .01 m last year .",[0.22409514 0.5370964  0.23880845],negative,-0.31300125
"Profit before taxes was EUR 5.4 mn , up from EUR 3.6 mn a year earlier .",[0.22134629 0.53372407 0.24492966],negative,-0.31237778
