sentence,logit,prediction,sentiment_score
CompaniesRoyal Mail stake sale delivers Â£750m for taxpayer,[0.11748482 0.02288478 0.8596304 ],neutral,0.094600044
NYSE owner ICE may gatecrash Deutsche Boerse-LSE merger,[0.03764206 0.5961222  0.3662357 ],negative,-0.55848014
Spain's Caixabank launches new takeover bid for Banco BPI,[0.26959658 0.01113601 0.7192674 ],neutral,0.25846058
Former Aviva Investors analyst Mothahir Miah banned and fined Â£139000 by FCA ...,[0.01834773 0.9407442  0.04090807],negative,-0.9223965
ARM shrugs off smartphone slowdown as newer designs win share,[0.5484941  0.27634993 0.175156  ],positive,0.27214417
UPDATE 1-Petrofac posts net loss hurt by Shetland Islands project costs,[0.02228646 0.96778035 0.00993319],negative,-0.9454939
Do it for me' trend underpins UK sales growth at Kingfisher,[0.81467336 0.03985574 0.14547093],positive,0.77481765
RBS invites pitches for broker role ahead of privatisation - sources,[0.169767   0.01541858 0.8148144 ],neutral,0.15434843
Bunzl delivers small profit increase for 2014,[0.79403454 0.14350286 0.06246262],positive,0.65053165
AB InBev Holds Talks With Regulators About California Deals,[0.03773359 0.0190252  0.9432412 ],neutral,0.018708395
CompaniesMorrison evicted from FTSE 100 as Worldpay joins,[0.09835815 0.5100869  0.39155495],negative,-0.41172874
Barclays denies deferred prosecution offer from SFO,[0.24459621 0.07499375 0.68041   ],neutral,0.16960245
LONDON MIDDAY BRIEFING: Kingfisher's French Expansion Hits The Rocks,[0.18218017 0.23253258 0.5852873 ],neutral,-0.05035241
"PRESS: Serco Set To Appoint Roy Gardner, Ex-Centrica, As Chairman - FT",[0.0374815  0.01133625 0.9511822 ],neutral,0.02614525
Tesco chief excutive Dave Lewis sees 'encouraging signs' despite profits tumble,[0.6820502  0.24436593 0.07358387],positive,0.4376843
"EasyJet ""Sneakairs"": Airline is testing smart shoes to help customers explore destinations",[0.23236983 0.00879859 0.7588316 ],neutral,0.22357124
The Coca-Cola Company and Coca-Cola FEMSA to Acquire AdeS Soy-Based Beverage Business From Unilever,[0.11599234 0.00482268 0.87918496],neutral,0.11116966
SSE faces profiteering accusations despite 5.3% cut in gas charges,[0.01919598 0.95222735 0.02857667],negative,-0.9330314
CompaniesRBS pulls a surprise: a 27% jump in profits,[0.887565   0.04936737 0.06306753],positive,0.83819765
"Shell, Chevron Await LNG's Return From `Pause Mode'",[0.10182837 0.04368889 0.8544827 ],neutral,0.05813948
Barclays settles with US investors over Libor manipulation,[0.11189916 0.6177829  0.27031794],negative,-0.50588375
"Tesco says recovery on track, asks investors to be patient",[0.5836712  0.02377081 0.39255798],positive,0.5599004
"Should you buy Associated British Foods plc, Great Portland Estates plc and Dunelm Group plc following today's news?",[0.04269991 0.00625081 0.9510492 ],neutral,0.0364491
"UPDATE 1-Nomura, RBS must pay $806 mln in mortgage bond case-US judge",[0.05321263 0.71673816 0.23004921],negative,-0.6635255
National Grid profit up 15%; gas sale on track,[0.9344851  0.03170906 0.03380595],positive,0.902776
AstraZeneca chases Acerta to secure next cancer drug winner,[0.7551608  0.0281506  0.21668865],positive,0.7270102
"Prudential capital ratio beats forecasts, confirms UK head",[0.6357612  0.2098112  0.15442759],positive,0.42595
CompaniesEx-City watchdog Turner joins Prudential board,[0.08954157 0.17614388 0.7343145 ],neutral,-0.086602315
"Militants fire rockets at Algerian BP/Statoil gas plant, no casualties",[0.01995605 0.8912005  0.08884358],negative,-0.87124443
BG Group Still Happy With Shell's $70 Billion Offer,[0.8398366  0.03655117 0.1236122 ],positive,0.8032854
CompaniesAstraZeneca wins nod for 'blockbuster' hopeful,[0.82819307 0.07057166 0.10123518],positive,0.7576214
Shell to Lay Off Another 2200 Staff,[0.01464531 0.9518152  0.03353954],negative,-0.9371699
Carnival Corporation and China Merchants Group Sign Memo of Understanding ...,[0.8127668  0.01997438 0.1672588 ],positive,0.79279244
CompaniesDiageo stays neutral on India boardroom turmoil,[0.06838041 0.41014376 0.52147585],neutral,-0.34176335
Tesco to 'axe 10000 jobs' in 'simplification' drive to cut costs by 30 per cent,[0.39490712 0.51179117 0.09330172],negative,-0.11688405
Barclays poised to replace Sir Mike Rake as he heads for exit,[0.10545213 0.23076619 0.6637817 ],neutral,-0.12531406
Tesco bans sugary drinks in â€œchildhood obesity driveâ€퀀,[0.0640111  0.5386854  0.39730352],negative,-0.47467428
Tata Steel working with StanChart for UK unit sale - source,[0.06475595 0.01920109 0.9160429 ],neutral,0.045554854
Sainsbury's share price: Grocer launches click-and-collect,[0.0286767  0.06092015 0.9104032 ],neutral,-0.032243446
AO World shares tumble on profit warning,[0.02453851 0.9479104  0.02755114],negative,-0.9233719
Shell Targets Gains From Brazil to LNG With Takeover of BG Group,[0.83267766 0.03985873 0.12746365],positive,0.7928189
Glencore tells investors it is on track to reduce debt: Barclays,[0.5750382  0.08785421 0.3371075 ],positive,0.487184
Whitbread boss Andy Harrison defends sales fall as 'just a blip',[0.01728993 0.939146   0.04356409],negative,-0.92185605
Borealis Infrastructure putting together new Severn Trent bid,[0.2618353  0.01481489 0.7233498 ],neutral,0.24702041
AstraZeneca sells US drug rights to Perrigo for $380 mln,[0.05178878 0.01460115 0.9336101 ],neutral,0.037187636
Aggreko 2015 Profit Declines - Quick Facts,[0.01595769 0.952986   0.03105625],negative,-0.9370283
Pearson lags as UK's FTSE slips off record high,[0.01446811 0.9680904  0.01744146],negative,-0.9536223
RBS hands Â£3.3m of shares to top staff,[0.06987242 0.01558994 0.91453767],neutral,0.05428247
Glencore sells agriculture stake for $2.5bn,[0.02598666 0.01656502 0.95744836],neutral,0.009421634
Barclays says has spent $150 million on US 'living will',[0.17191717 0.00873581 0.8193471 ],neutral,0.16318136
RBS share price: Group plans to slash 600 jobs,[0.01105862 0.97062993 0.01831151],negative,-0.9595713
TRLPC - CRH backs Lafarge Holcim asset buy with 6.5 bln euro bridge loan,[0.82157373 0.10536087 0.07306545],positive,0.71621287
"Eurozone bank lending continues to recover, slowly, Barclays says",[0.9066299  0.02112618 0.07224391],positive,0.88550377
RBS breaks with past by tearing investment bank apart,[0.35125303 0.25262022 0.3961268 ],neutral,0.09863281
Aberdeen Asset Management Gains Foothold In China,[0.76324093 0.08554296 0.1512161 ],positive,0.67769796
BP to pay investors $175m over Gulf spill claims,[0.06044535 0.7786941  0.16086063],negative,-0.7182487
Persimmon sees post-election pick-up,[0.25292793 0.06985112 0.6772209 ],neutral,0.18307681
Fewer multi-buys hurt Sainsbury's market share,[0.01166758 0.9714315  0.01690097],negative,-0.9597639
Australia clears AB Inbev's $100 billion SABMiller buyout plan,[0.3012015  0.06032538 0.63847315],neutral,0.24087611
"London open: Taylor Wimpey and Ashtead drive markets higher, Barclays falls",[0.6387384 0.0535716 0.30769  ],positive,0.5851668
AstraZeneca profit down as sales of stalwarts fade,[0.01874558 0.94932747 0.03192689],negative,-0.93058187
Tesco Mobile Partners with Unlockd to Change the Way Consumers Use and Pay for Their Mobile Phones,[0.64290696 0.01731283 0.33978012],positive,0.62559414
Associated British Foods helps FTSE to rebound,[0.49471757 0.08251874 0.42276374],positive,0.41219884
Why Shell Cut Ties to Conservative Lobby Group Over Climate Change,[0.05368788 0.8333772  0.11293498],negative,-0.7796893
Johnson Matthey sells research chemicals unit to Thermo Scientific,[0.02635586 0.03859419 0.93504995],neutral,-0.012238329
Tesco rebounds as buyers sense a bargain,[0.13427462 0.75466424 0.11106113],negative,-0.62038964
"Valeant CEO Returns From Leave, Company Withdraws Guidance",[0.01723046 0.92744845 0.05532114],negative,-0.910218
AstraZeneca shares climb 3% as drug maker ups profits forecasts,[0.7697554  0.18229903 0.04794551],positive,0.5874564
"FastJet slams EasyJet founder Stelios for going public, is ""taking legal advice"" over letter about contractual ...",[0.02097045 0.8989663  0.0800633 ],negative,-0.87799585
"Failure of leadership' behind Tesco troubles, says former CEO Leahy",[0.01262088 0.9629946  0.02438461],negative,-0.9503737
British American Tobacco says would fight UK 'plain packaging' law,[0.12238459 0.33327186 0.54434353],neutral,-0.21088728
"Hammerson, JV Partner secure ownership of Ireland's Dundrum - Quick Facts",[0.4378645  0.01402951 0.54810596],neutral,0.423835
Asahi could be about to snap up more of SABMiller's beers ahead of AB InBev sale,[0.09303511 0.05030084 0.85666406],neutral,0.042734273
"Are ARM Holdings plc, Domino's Pizza Group plc and ASOS plc 3 must-have growth stocks?",[0.10651018 0.00956945 0.8839203 ],neutral,0.096940726
Persimmon reports strong trading despite EU vote and planning delays,[0.9264324  0.01524897 0.05831861],positive,0.9111834
NYSE owner ICE considers offer for LSE,[0.11979393 0.02254485 0.85766125],neutral,0.097249076
CompaniesSanofi poaches immunology expert from AstraZeneca,[0.09622605 0.11775195 0.78602195],neutral,-0.021525897
Mylan Appoints Ranjan Ray Chaudhuri as Global Commercial Lead for Mylan's Over ...,[0.10538229 0.00463843 0.88997924],neutral,0.10074385
BP ends 27-year sponsorship of Tate as falling oil price takes toll,[0.16250035 0.77530974 0.06218985],negative,-0.6128094
Royal Dutch Shell pulls plug on Arctic exploration,[0.0264967  0.9069672  0.06653604],negative,-0.8804705
Horizonte acquires neighbouring Glencore nickel property in Brazil,[0.08625307 0.00802546 0.9057214 ],neutral,0.07822761
"Standard Chartered, RBS Escape Capital Raising in Stress Test",[0.22211796 0.09540666 0.6824754 ],neutral,0.12671131
FDA approves AstraZeneca drug for advanced lung cancer,[0.72552305 0.03654188 0.23793504],positive,0.6889812
Barclays poaches new chief operating officer Paul Compton from JP Morgan Chase,[0.11508399 0.2920419  0.5928741 ],neutral,-0.1769579
"Water utility Severn Trent ups savings forecast, FY profit falls",[0.35157323 0.5278435  0.12058327],negative,-0.17627025
Reed Elsevier shares cool after profit dip,[0.17708623 0.68985474 0.13305905],negative,-0.5127685
BAE Systems lines up oil exec Woodburn as next CEO -source,[0.06544427 0.02397613 0.9105796 ],neutral,0.041468136
Diageo share price: Group issues half-year update,[0.02661941 0.03453239 0.93884826],neutral,-0.007912984
CompaniesDiageo moves CFO to lead North American business,[0.03492151 0.03544563 0.92963284],neutral,-0.000524126
"RBS, Lloyds Most Exposed to Commercial Property, JPMorgan Says",[0.03827146 0.21765994 0.74406856],neutral,-0.17938848
Legal & General share price: Finance chief to step down,[0.02872097 0.63138515 0.33989394],negative,-0.6026642
CompaniesLSE adds ex-SEC head Schapiro to board,[0.06288891 0.09277682 0.8443343 ],neutral,-0.029887915
"European shares fall on Chinese import data, SABMiller soars",[0.0289333  0.9458039  0.02526279],negative,-0.9168706
"News FeedSchroders books solid earnings growth, several board changes",[0.7440038  0.01470587 0.24129044],positive,0.7292979
"Valeant, AstraZeneca strike psoriasis drug deal",[0.04026307 0.09696672 0.86277026],neutral,-0.05670365
Barclays considers acquisition to help split off retail arm,[0.07606138 0.00607181 0.9178668 ],neutral,0.06998958
CFTC fines Barclays $560000 for inaccurate swaps position reports,[0.01663741 0.962079   0.02128356],negative,-0.9454416
Merged LSE and Deutsche BÃ¶rse would be led by Germany's Kengeter,[0.03005757 0.00661393 0.96332854],neutral,0.023443641
Tesco turnaround gathers pace under new CEO,[0.8051374  0.01998244 0.17488016],positive,0.78515494
"Tesco, Asda sales fall as march of the discounters continues: Kantar",[0.01068454 0.97216153 0.01715394],negative,-0.961477
"METALS-Zinc soars 10 pct, fuelling metals surge after Glencore cuts output",[0.7843842  0.18119745 0.03441827],positive,0.6031867
BP cuts capex for third time this year to deal with weak oil,[0.05979487 0.8953343  0.04487081],negative,-0.83553946
Aspen to Buy Anaesthetics From AstraZeneca for $520 Million,[0.07543474 0.0063982  0.918167  ],neutral,0.069036536
Sainsbury chief warns of squeeze on high street retailers,[0.02471121 0.9274386  0.04785023],negative,-0.9027274
US sanctions put Gazprom-Shell alliance plans in jeopardy,[0.01877974 0.921614   0.05960621],negative,-0.90283424
UPDATE 6-Royal Dutch Shell pulls plug on Arctic exploration,[0.05367653 0.88996905 0.05635443],negative,-0.8362925
AB InBev to Sell SABMiller Stake in China's Snow Beer,[0.03878745 0.06697584 0.8942367 ],neutral,-0.028188385
Persimmon share price climbs on 23% rise in full-year revenue,[0.9144409  0.0434894  0.04206971],positive,0.8709515
Royal Mail hands chief executive Moya Greene a 13% rise in her pay package,[0.8197687  0.10201308 0.07821821],positive,0.7177557
Travis Perkins to create 4000 jobs,[0.14889903 0.13329676 0.7178042 ],neutral,0.015602276
LSE-Deutsche BÃ¶rse dealmakers wrong to ignore Brexit risk,[0.02383665 0.9155719  0.0605914 ],negative,-0.89173526
Britain cuts Lloyds Banking Group stake to below 17 pct,[0.03832854 0.91425425 0.0474172 ],negative,-0.8759257
LONDON MORNING BRIEFING: HSBC And Standard Chartered Shares Rise,[0.7487716  0.13347894 0.11774942],positive,0.61529267
BP Reports $583 Million Loss in First Quarter,[0.00937202 0.97408426 0.01654377],negative,-0.96471226
"Britain's FTSE led lower by ITV, William Hill",[0.02288528 0.94631934 0.03079539],negative,-0.9234341
Barclays set to name former JPMorgan banker Staley as new CEO,[0.05059076 0.01183382 0.9375754 ],neutral,0.038756937
Friday Papers: Sir Philip Green sells BHS for Â£1,[0.09281262 0.05177455 0.85541284],neutral,0.041038074
"Warren Buffett's Berkshire adds to favorites IBM, Wells Fargo",[0.12105825 0.01558181 0.8633599 ],neutral,0.10547644
Spain's CaixaBank Expects To Close Deal For Banco BPI,[0.1905901  0.02785863 0.7815513 ],neutral,0.16273147
How Kraft-Heinz Merger Came Together in Speedy 10 Weeks,[0.07235051 0.00872645 0.9189231 ],neutral,0.06362406
Persimmon revenues lifted 12% by post-election confidence,[0.93874466 0.01272836 0.04852702],positive,0.92601633
REFILE-Aviva Investors to move 34 bln euros in assets from AXA fund arm,[0.40517703 0.02754613 0.56727684],neutral,0.3776309
US urges final approval of $20 billion BP oil spill pact,[0.75567526 0.10736465 0.1369601 ],positive,0.6483106
Diageo Sells Ryder Cup Venue Gleneagles Hotel to Ennismore Group,[0.03961703 0.01321592 0.9471671 ],neutral,0.026401114
UPDATE 1-GSK-linked investigator freed early from China jail - source,[0.0843201  0.51547134 0.40020862],negative,-0.43115124
"FTSE hits three-week low as financials, Tesco fall",[0.01467189 0.95116335 0.03416482],negative,-0.9364915
LSE-Deutsche BÃ¶rse dealmakers wrong to ignore Brexit risk,[0.02383665 0.9155719  0.0605914 ],negative,-0.89173526
Weir Group offloads two renewables units,[0.04172821 0.14489076 0.813381  ],neutral,-0.10316254
Aggreko says first half profits will be lower as the oil price rout claims its latest victim,[0.0155676  0.9581419  0.02629051],negative,-0.9425743
"Industry NewsRevenue, earnings take a tumble at Weir Group",[0.01659819 0.95231926 0.03108255],negative,-0.93572104
"News FeedFTSE 100 movers: Ashtead jumps on strong interims; Glencore, BP in ...",[0.83845425 0.10632674 0.05521902],positive,0.7321275
"Sharm el-Sheikh travel disruption: British Airways, EasyJet, Thomson and ...",[0.03302786 0.00655322 0.9604189 ],neutral,0.026474643
London stock exchange shareholders vote on merger deal under Brexit cloud,[0.25922605 0.02785415 0.71291983],neutral,0.2313719
"UPDATE: AstraZeneca's Selumetinib Gets Orphan Drug Label, Good AZD9291 ...",[0.51869255 0.03377374 0.4475337 ],positive,0.4849188
Intercontinental Exchange Opts Not to Bid for London Stock Exchange,[0.03191672 0.01155139 0.95653194],neutral,0.020365328
Dave Lewis paid Â£4.1m for first 6 months at Tesco,[0.04578155 0.06890419 0.8853143 ],neutral,-0.023122646
Weir Group says first-half profits will be 'slightly ahead' of expectations,[0.870258   0.03759859 0.09214341],positive,0.83265936
Glencore Sells $2.5 Billion Stake in Agriculture Unit,[0.09114408 0.01850692 0.890349  ],neutral,0.072637156
AstraZeneca : FDA Panel Reviews Savor Study Results For Onglyza ...,[0.10730701 0.48180962 0.4108834 ],negative,-0.3745026
Hargreaves Lansdown bucks weak markets to see assets rise 2.6 percent,[0.84175575 0.12000333 0.0382409 ],positive,0.7217524
"Britain's FTSE hits three-week low as financials, Tesco fall",[0.01704471 0.9439694  0.03898583],negative,-0.9269247
Trading ExpertBROKER RECOMMENDATIONSUBS ups RBS to 'buy' as it re-initiates coverage on UK banks,[0.7306251  0.03820446 0.23117039],positive,0.6924206
"3G Capital, Warren Buffett's Favorite Partner in Deals Worth Billions",[0.06892141 0.00876795 0.92231065],neutral,0.060153462
Shell's $70 Billion BG Deal Meets Shareholder Skepticism,[0.6499368  0.02109291 0.3289703 ],positive,0.6288439
GKN to buy Fokker Technologies for 706 mln euros,[0.07117859 0.00800933 0.9208121 ],neutral,0.06316926
Questor share tip: Mondi shares jump 10pc on strong start,[0.898442   0.06049968 0.04105834],positive,0.8379423
"Berkshire discloses unit's ties to Iran, opens probe",[0.03326221 0.01969368 0.94704413],neutral,0.013568532
"Rio Tinto swings to loss, drops dividend policy",[0.0159786  0.96396416 0.02005718],negative,-0.9479856
Rio Tinto Reaffirms Goal for Iron Ore Output,[0.7337598  0.01995792 0.24628228],positive,0.7138019
Shares in easyJet fall to three-year low after Brexit profit warning,[0.01952692 0.95989656 0.0205765 ],negative,-0.94036967
Shire share price: Group releases full-year results,[0.02954182 0.04367313 0.9267851 ],neutral,-0.014131309
AstraZeneca share price: Company to carve out antibiotic R&D unit into separate ...,[0.16779394 0.00691766 0.82528836],neutral,0.16087629
Ex-Barclays Trader Johnson Pleaded Guilty to Libor Fixing,[0.05372866 0.6727553  0.2735161 ],negative,-0.61902666
SABMiller buys Meantime to quench thirst for craft beer,[0.18847853 0.04568974 0.7658317 ],neutral,0.1427888
Standard Chartered to slash costs as profits plunge 25%,[0.10171106 0.79116374 0.10712517],negative,-0.68945265
Buffett's Berkshire delivers 9.8% profit growth,[0.11064846 0.01611004 0.87324154],neutral,0.09453842
"Rio Tinto CEO Sam Walsh rejects fears over China growth, demand",[0.04769947 0.7105411  0.24175945],negative,-0.6628417
CompaniesShell sells stake in Showa Shell Sekiyu for $1.4bn,[0.0486881  0.02428646 0.92702544],neutral,0.024401646
Reed Elsevier to rename itself RELX Group,[0.04179369 0.01105972 0.94714653],neutral,0.030733965
Sotheby's chairman takes his final sale,[0.04809989 0.05527021 0.8966299 ],neutral,-0.0071703233
Insight hires Aviva's David Hillier for multi-asset team,[0.0671878  0.01022722 0.922585  ],neutral,0.056960575
Shell offers 50 percent premium to buy BG for $70 billion,[0.24272922 0.01556107 0.7417097 ],neutral,0.22716814
Novartis buys remaining rights to GSK treatment in deal up to $1 billion,[0.21492085 0.00668313 0.778396  ],neutral,0.20823772
AB InBev to sell Peroni and Grolsch,[0.02166139 0.03657391 0.9417647 ],neutral,-0.014912527
Unilever posts weaker-than-expected fourth quarter,[0.01092199 0.97903    0.01004794],negative,-0.968108
UPDATE 1-Dairy Crest loses a third of Morrisons milk contract,[0.01010713 0.9746139  0.01527905],negative,-0.96450675
Rolls-Royce Wins $9.2 Billion Order From Emirates Airline,[0.91478735 0.04135933 0.04385344],positive,0.87342805
Entertainment One dispels ITV takeover rumours,[0.12878801 0.3344824  0.5367296 ],neutral,-0.20569439
NYSE owner ICE considers offer for LSE,[0.11979393 0.02254485 0.85766125],neutral,0.097249076
Novartis buys remaining rights to GSK treatment in deal up to $1 billion,[0.2149208  0.00668313 0.77839607],neutral,0.20823766
"EU drops Shell, BP, Statoil from ethanol benchmark investigation",[0.03866346 0.8652995  0.09603703],negative,-0.8266361
"HSBC Preparing Job Cuts That May Target 20000 Workers, Sky Says",[0.09188494 0.7530412  0.15507384],negative,-0.6611563
"UPDATE 3-BP settles oil spill-related claims with Halliburton, Transocean",[0.23178332 0.1720256  0.59619105],neutral,0.05975771
"PRESS: Serco Set To Appoint Roy Gardner, Ex-Centrica, As Chairman - FT",[0.0374815  0.01133625 0.9511822 ],neutral,0.02614525
RBS bosses ordered to go out and meet small firms,[0.04781256 0.4647831  0.4874044 ],neutral,-0.41697055
AB InBev offers to sell some SABMiller brands,[0.04647123 0.00734865 0.94618016],neutral,0.039122574
RPT-UK supermarkets braced for battle as Tesco comes out fighting,[0.1795828  0.465888   0.35452917],negative,-0.2863052
"UPDATE 1-Glencore flags sale of some Australia, Chile assets",[0.04549839 0.0163965  0.9381051 ],neutral,0.029101891
Barclays says not been offered deferred prosecution deal by SFO,[0.0992107  0.21877125 0.68201804],neutral,-0.11956055
Aviva promises higher dividends to boost flagging share price,[0.9311811  0.02237567 0.04644326],positive,0.9088054
Brewer AB InBev seeks $275 bln tie-up with SABMiller,[0.20444009 0.01464188 0.780918  ],neutral,0.1897982
Intercontinental Exchange Opts Not to Bid for London Stock Exchange,[0.03191671 0.01155139 0.95653194],neutral,0.02036532
"Glencore Cuts 2015 Budget, Plans To Divest From Lonmin",[0.02842844 0.8442687  0.12730296],negative,-0.81584024
HSBC Posts Surprise Fourth-Quarter Pretax Loss of $858 Million,[0.01060726 0.9736843  0.01570838],negative,-0.96307707
Earnings surge as fund manager Schroders reports a record year,[0.64751035 0.29870614 0.05378344],positive,0.3488042
Eurocrat left best-placed to unravel London Stock Exchange deal,[0.142606   0.14897849 0.7084155 ],neutral,-0.0063724816
Lawmakers worry AB InBev beer deal will hurt craft brewers,[0.01644711 0.94997114 0.03358179],negative,-0.933524
StanLife leads FTSE after strong earnings,[0.7102631  0.14851382 0.14122315],positive,0.5617492
Lloyds Banking Group eyes return to dealmaking with MBNA bid,[0.12562363 0.00625026 0.8681261 ],neutral,0.119373366
Anheuser-Busch InBev Increases Offer for Rival SABMiller,[0.80165946 0.08855656 0.10978395],positive,0.71310294
"UK government sells more Lloyds shares, cuts stake to below 12 percent",[0.02213285 0.9435994  0.03426777],negative,-0.9214665
Kinder Morgan and BP Form Joint Venture Limited Liability Company to Purchase ...,[0.43939257 0.00609198 0.5545154 ],neutral,0.43330058
Tesco says UK store closures put 2000 jobs at risk,[0.01715967 0.9446069  0.03823342],negative,-0.9274472
Tesco Versus Sainsbury: Weight-Watcher vs. Bodybuilder,[0.3375896  0.5414839  0.12092652],negative,-0.20389429
"Buffett talks wind energy, Coca-Cola at Berkshire meeting",[0.02347613 0.04208553 0.93443835],neutral,-0.018609403
TSB boss: Current account switching must be simpler,[0.03299224 0.20534559 0.76166224],neutral,-0.17235334
Barclays CEO Staley Says Brexit Slump Caused by Profit Fears,[0.01628333 0.9560696  0.02764708],negative,-0.93978626
Retailers Kingfisher and Sports Direct rise in Britain's share index,[0.63593435 0.2637074  0.1003582 ],positive,0.37222695
Berkshire Shareholders Pepper Warren Buffett With Some Hard Questions,[0.14277896 0.23888288 0.61833817],neutral,-0.09610392
"GLOBAL MARKETS-Stocks gain on Royal Dutch Shell bid, oil slumps",[0.08128972 0.90477824 0.01393197],negative,-0.82348853
EasyJet Dismisses Lufthansa Low-Cost Plan in Contest for Germany,[0.07721489 0.7281693  0.19461581],negative,-0.6509544
AstraZeneca says new lung cancer pill Tagrisso approved by EU,[0.49676758 0.03019172 0.47304073],positive,0.46657586
Two former Barclays traders face retrial over Libor,[0.02929546 0.8649481  0.10575646],negative,-0.83565265
MarketsBP promotes upstream boss to deputy CEO,[0.15362598 0.04469248 0.8016815 ],neutral,0.1089335
"Glencore swings to loss, will sell more assets",[0.04366196 0.8366364  0.11970162],negative,-0.7929745
Shell to buy BG Group in $69.7 billion takeover,[0.05364696 0.00545383 0.94089925],neutral,0.048193123
Clydesdale Bank hit with record PPI fine for 'unacceptable' staff lies,[0.02915522 0.9243112  0.04653355],negative,-0.895156
UK's FTSE climbs to record closing high as Standard Chartered surges,[0.7942023  0.10580879 0.09998882],positive,0.68839353
US judge rules that BP spill smaller than feared,[0.03311707 0.78871167 0.17817119],negative,-0.7555946
Royal Mail Revenue Flat As Letters Weakness Offsets Parcels Strength,[0.02138868 0.9539936  0.0246177 ],negative,-0.9326049
"AB InBev launches SAB bid, to sell MillerCoors stake",[0.08618023 0.01667416 0.8971457 ],neutral,0.069506064
ARM Royalties Accelerate as Smartphone Market Regains Strength,[0.9228475  0.02291817 0.05423436],positive,0.89992934
Shell fined by Scottish court for 2011 North Sea oil spill,[0.02819197 0.90816367 0.06364433],negative,-0.8799717
Glencore chief blames rivals' overproduction for share price fall,[0.02654784 0.8845154  0.08893666],negative,-0.85796756
"Ackman, in email, says supports Valeant CEO Pearson",[0.15244147 0.0192671  0.8282914 ],neutral,0.13317436
GlaxoSmithKline's CEO Witty to bow out in March 2017,[0.03161547 0.8278321  0.14055246],negative,-0.7962166
Standard Life shuts Â£2.9bn property fund after investors rush to withdraw money post-Brexit,[0.01391783 0.9613274  0.02475476],negative,-0.9474096
Shire CEO steps up drive to get Baxalta board talking,[0.5528697  0.03750259 0.40962774],positive,0.5153671
FTSE slide halted by BP's Â£12bn US settlement - London Report,[0.02052546 0.9545845  0.02488999],negative,-0.934059
Sainsbury's pressed to raise bid for Home Retail Group,[0.5541588  0.02150608 0.42433515],positive,0.53265274
"FDA approves NPS drug, in move validating Shire takeover deal",[0.8785114  0.02270316 0.09878533],positive,0.85580826
Sanofi poaches AstraZeneca scientist as new research head,[0.12685522 0.24634725 0.6267975 ],neutral,-0.119492024
CompaniesSanofi poaches immunology expert from AstraZeneca,[0.09622605 0.11775195 0.78602195],neutral,-0.021525897
ITV to pursue takeover of Canada's Entertainment One: Bloomberg,[0.07773528 0.00555799 0.9167067 ],neutral,0.07217729
"Broker tips: RBS, Croda, Sage",[0.02322419 0.01949141 0.95728445],neutral,0.0037327856
"Royal Mail, Johnson Matthey lead FTSE lower",[0.03428764 0.10445172 0.86126065],neutral,-0.07016408
Industry NewsWhitbread sales sink in fourth quarter on Costa slowdown,[0.02239021 0.9477455  0.02986438],negative,-0.9253553
Diageo and Carlsberg hit as Russians suffer from oil price collapse and rouble ...,[0.01470895 0.9639613  0.02132973],negative,-0.94925237
GlaxoSmithKline share price slips as FDA okays asthma therapy only for adults,[0.01323064 0.97100055 0.01576879],negative,-0.95776993
Report: Financial Times up for sale,[0.10512393 0.02617627 0.8686998 ],neutral,0.07894766
Glencore raises $2.5bn through share placing to help cut debt load,[0.8844054  0.02640034 0.0891943 ],positive,0.85800505
BP joins forces with Det Norske in Norway,[0.18326384 0.03465863 0.7820776 ],neutral,0.14860521
No pay hikes this year at Rio Tinto as mining slump bites,[0.3514935  0.4908892  0.15761729],negative,-0.13939568
"Nine banks including Barclays, Citi, agree to pay $2 billion to settle forex ...",[0.64195234 0.01216822 0.34587947],positive,0.6297841
Warren Buffett's Berkshire Hathaway buys stake in Apple,[0.07470722 0.01064937 0.9146434 ],neutral,0.06405786
"Broker tips: RBS, Croda, Sage",[0.02322419 0.01949141 0.95728445],neutral,0.0037327856
London Stock Exchange seals Â£22 billion merger with Germany's Deutsche BÃ¶rse,[0.6460938  0.02375033 0.3301559 ],positive,0.6223435
FTSE steadies around 2-month low Diageo shares surge,[0.17986265 0.76414794 0.05598944],negative,-0.58428526
"Glencore Cuts 2015 Budget, Plans To Divest From Lonmin",[0.02842844 0.8442687  0.12730296],negative,-0.81584024
London Stock Exchange Shareholders Approve Merger With Deutsche BÃ¶rse,[0.5300223  0.02853809 0.4414396 ],positive,0.5014842
"We'd support HSBC leaving London, says Standard Life",[0.29185855 0.09598958 0.61215186],neutral,0.19586897
News FeedFTSE 100 movers: LSE surges as ICE says mulling offer; Ashtead and Barclays tank,[0.42768756 0.05387786 0.51843464],neutral,0.3738097
CompaniesTesco bumps up pay for store staff,[0.02667359 0.9193368  0.05398962],negative,-0.8926632
BP pay boss feels the heat from revolt over Dudley's Â£14 million,[0.0361848  0.87621886 0.08759644],negative,-0.84003407
UPDATE 3-Stifel to buy former Lehman brokerage from Barclays,[0.04190524 0.02229266 0.93580216],neutral,0.019612571
Shell Plans to Shed 2800 Jobs After Buying BG Group,[0.01292534 0.9704212  0.0166535 ],negative,-0.95749587
"Old Mutual to split up, may list some businesses",[0.01924613 0.03097827 0.9497756 ],neutral,-0.011732139
